Gene Id,Gene Name,Chrysemys picta bellii,Crocodylus porosus,Varanus komodoensis,logFC,PValue
ENSGALG00000002764,ATP1B3,,,,1.34752073868282,2.80530314121875e-06
ENSGALG00000002766,MLKL,,,,7.8392863299744,7.59645742798399e-24
ENSGALG00000002955,ADAMTSL2,,,,0.606260531198473,0.0422772920123438
ENSGALG00000002963,PID1,,,,1.04617826152132,6.29087328680123e-05
ENSGALG00000002974,SPHKAP,,7.0,,4.92446514264726,0.033986565353321
ENSGALG00000002982,SLC2A6,,,,1.52694754374992,3.180395345905e-07
ENSGALG00000002992,DAW1,,,,2.51735360928956,0.000228346603788
ENSGALG00000003025,,,4.0,,2.29234506198879,0.00179318560646
ENSGALG00000003103,MST1R,,,,0.741020539557656,0.0038798190834116
ENSGALG00000003123,CNTNAP1,2.0,,,1.69108643094998,0.0096482035413614
ENSGALG00000003169,CBFB,,,,0.517549601993403,0.0361367466632424
ENSGALG00000003203,,2.0,,,2.90173571669115,0.0001143550892694
ENSGALG00000003217,LITAF,,,,2.02374047154091,2.21929862121875e-15
ENSGALG00000003265,PTP4A2,,,,0.522116536070599,0.0202590231693247
ENSGALG00000003323,NECAB2,,,4.0,0.869560696474155,0.0247183074301305
ENSGALG00000003400,AIMP2,,,,0.524822221313036,0.0291128090727303
ENSGALG00000003594,ANK1,,,,3.27665147970186,0.0058625912306348
ENSGALG00000003674,DHTKD1,,,,0.900303166047218,0.0283492234474536
ENSGALG00000003745,NECAP2,,,,0.560343674090044,0.0213151836463787
ENSGALG00000003774,ATP13A2,,,,1.35207301568031,1.38513817469892e-08
ENSGALG00000003792,FYB,,,,0.96929895485605,0.0006345430666835
ENSGALG00000003821,RAMP1,,,,1.14502083076523,0.0217142746758953
ENSGALG00000003932,SDC4,,,,3.07872093794851,5.714665425004701e-16
ENSGALG00000004048,PTPRS,,,,0.850829016655939,0.0067152652904548
ENSGALG00000004071,NETO2,,,,2.72572152490968,0.0384333019640984
ENSGALG00000004195,KIF4B,,,,0.886308052766726,0.0078543434030404
ENSGALG00000004257,TSPAN15,,,,2.64439864539354,7.2018723137209e-05
ENSGALG00000004325,P4HA1,,,,0.638835882759799,0.0279141783411329
ENSGALG00000004334,MYLK3,,,,0.83845439019442,0.0209336840457666
ENSGALG00000004336,INPPL1,,,,1.7336491452782,2.13114385728475e-08
ENSGALG00000004346,P2RY4,,,,1.06562223919226,0.0010337085108635
ENSGALG00000004553,SGPL1,,,,1.2824522336,1.2181184382932e-05
ENSGALG00000004631,DRAXIN,,,,0.74603485004548,0.0408463504155576
ENSGALG00000004777,AIFM2,,,,0.69421839791397,0.0317859013258517
ENSGALG00000004812,FAM129A,,,,0.873739047273852,0.0001526096440265
ENSGALG00000004956,GPI,,,,0.532592340178132,0.0449219533278109
ENSGALG00000005065,PLA2G4A,7.0,5.0,,0.787080180945837,0.0057762913061513
ENSGALG00000005086,PLAU,,,,0.903303822114965,0.000211150811122
ENSGALG00000005160,VMP1,,,,0.773703131012624,0.0387974790487039
ENSGALG00000005194,CD72,,,,2.68786027827297,4.05286296855265e-06
ENSGALG00000005266,BEAN1,,,,2.54867803004724,0.0434586584275826
ENSGALG00000005294,PPFIBP2,,,,2.48155122935379,0.0031163962624443
ENSGALG00000005309,TKT,,,,0.862887325467491,0.0006677912490108
ENSGALG00000005349,MSLN,5.0,2.0,1.0,0.965663300019028,0.0383316421013916
ENSGALG00000005472,NAT,,3.0,3.0,1.34249509351367,0.0010272844449998
ENSGALG00000005473,PNAT3,,3.0,3.0,1.71288887993293,2.02894609154378e-08
ENSGALG00000005474,PNAT10,,3.0,3.0,1.26224598094274,0.0050814629769377
ENSGALG00000005582,KLHL18,,,,1.37244101567194,2.29173354984929e-07
ENSGALG00000005608,SLC9A3R2,,,,2.23945830555695,0.0109794032129455
ENSGALG00000005610,SLC44A3,,,,4.57102572702009,0.0005678005860837
ENSGALG00000005619,F3,,,,6.47727802620911,0.0054528601055225
ENSGALG00000005631,TRPM2,,3.0,,3.04036972122568,5.05432475230095e-05
ENSGALG00000005653,NFKB2,,,,0.85367628631475,0.0004710517353275
ENSGALG00000005657,CRHR2,,,,1.43196079672921,0.029859867428493
ENSGALG00000005739,SCD,,,,2.41410180577972,2.40198314258772e-12
ENSGALG00000005747,,,,,5.93983607673987,3.96004311545472e-12
ENSGALG00000005753,,,,2.0,0.828215778622541,0.0007127128997331
ENSGALG00000005794,BLOC1S2,,,,0.583677540822331,0.0453084951237439
ENSGALG00000005805,PLCD1,,,,1.00158820572708,0.0002854621928048
ENSGALG00000005995,SLC13A5,,,,4.02483586684006,0.0001176548143153
ENSGALG00000006106,TNFRSF6B,,,,1.45807448368978,0.0064032938078703
ENSGALG00000006140,,,,,0.907113415023017,0.0002111841719433
ENSGALG00000006143,,,,,0.526965721260921,0.0373801218753238
ENSGALG00000006152,,11.0,1.0,4.0,0.489494164366279,0.0390532726596203
ENSGALG00000006156,COG7,,,,0.628192591726582,0.0075923776579834
ENSGALG00000006181,NUB1,,,,0.513441219013423,0.0285121763420706
ENSGALG00000006219,PRKAG2,,,5.0,0.579062113342305,0.0413508336214696
ENSGALG00000006233,GALNT11,,,,0.542049818277938,0.0459560505953127
ENSGALG00000006343,ACTA2,,,,2.55094812032379,9.43905606299118e-10
ENSGALG00000006352,CH25H,,,,2.12352252885442,4.94328031524159e-06
ENSGALG00000006443,MADPRT1,7.0,,1.0,5.30449637075627,3.68048768503782e-09
ENSGALG00000006512,HSPA8,2.0,1.0,2.0,0.64904252675747,0.0076160483524324
ENSGALG00000006591,TNNI2,2.0,,,1.68106517958534,0.0076353446809173
ENSGALG00000006633,TMEM243,,,,1.21475041116617,0.0356848349888495
ENSGALG00000006649,TMEM41A,,,,0.686822505694045,0.0059095771069257
ENSGALG00000006738,CDK5RAP1,,,,2.66196338658421,3.9910247093575e-13
ENSGALG00000006756,LBP,,5.0,5.0,2.65323376716509,6.83008239894422e-14
ENSGALG00000006757,XYLT1,,,,0.742719356933659,0.0487662330556626
ENSGALG00000006805,PLSCR1,,,5.0,1.79868796872345,2.26159133796365e-08
ENSGALG00000006822,PCDH19,,,,4.2130036180839,6.4252005984408e-06
ENSGALG00000006830,CHID1,,,,1.3115067940875,0.0016421688418496
ENSGALG00000006904,RNH1,,,,1.34569089792415,1.56341267951161e-06
ENSGALG00000006939,PFKP,,,,0.495780568849892,0.0491935782319076
ENSGALG00000006973,SH2D6,,,,1.05172778476386,4.17422205944022e-06
ENSGALG00000007015,CD40,,,,1.00404750894551,0.0001474957756781
ENSGALG00000007059,IGSF6,,,,0.623390561486042,0.0149987874804766
ENSGALG00000007123,,,,,0.712520464652507,0.0277950970654481
ENSGALG00000007161,LRRK2,,,,0.658574435012456,0.0149823045804304
ENSGALG00000007174,TNFSF15,,,,1.78586633199651,0.014721551705488
ENSGALG00000007183,ERGIC2,,,,0.587753782178898,0.0093636303063147
ENSGALG00000007191,TK1,,,,1.40400356689543,0.0445709454189887
ENSGALG00000007351,MTPAP,,,,0.609215148587278,0.0348616236526507
ENSGALG00000007381,,,,,0.672364631194707,0.0116237005942119
ENSGALG00000007476,VAMP7,,,,0.915035091549917,0.0003187681707694
ENSGALG00000007713,CD300LG,5.0,,,0.522236767033003,0.0399270468942941
ENSGALG00000007717,GCNT7,,,,0.966217841909424,0.0072408479159781
ENSGALG00000007874,IL18,,,,1.24097908217815,0.0002473144700933
ENSGALG00000007877,PIP4K2A,,,,0.883975128737124,0.000370288282213
ENSGALG00000008003,ZC3HC1,,,,0.599726219234816,0.0403359907732806
ENSGALG00000008014,CEBPB,,,,1.57877212750489,1.32628382469451e-05
ENSGALG00000008016,GRB2,,,,0.502763196776429,0.0410986175934286
ENSGALG00000008094,HSPD1,,,,0.606741497455934,0.0083391601580057
ENSGALG00000008166,TLR15,,3.0,,1.3938206391801,1.61368139199337e-06
ENSGALG00000008179,NT5C2,,,,0.464759608579588,0.0482520078342938
ENSGALG00000008355,CASP8,,,,0.827168746510427,0.0005236657418765
ENSGALG00000008407,IRAK2,,,,0.655738207094691,0.0059947881261227
ENSGALG00000008563,ENTPD6,,3.0,,0.925062082784366,0.0033759992728762
ENSGALG00000008589,GPR1,,,,1.72891510434847,0.001792451170645
ENSGALG00000008628,,,,,3.85792687412767,0.0004127394920116
ENSGALG00000008740,POT1,,,,1.36000406984534,0.0014579656743625
ENSGALG00000008794,RPP38,,,,0.73087782413082,0.0260587105294571
ENSGALG00000008818,IDH1,,,,0.773004244781046,0.0077974129934682
ENSGALG00000008827,FERMT1,,,,1.48254512409357,2.75111426626099e-06
ENSGALG00000008838,FKBP15,,,,0.789114472062146,0.0006036274919938
ENSGALG00000008844,SLC31A1,,,,0.618177392351141,0.0098133619289865
ENSGALG00000008930,B3GNT2,,,,0.980128833194954,0.0003800550288782
ENSGALG00000008997,STEAP4,,,,5.96875534097213,1.46303472205258e-34
ENSGALG00000009082,COQ8A,,,,0.932279914089934,0.0122432449249136
ENSGALG00000009085,MTMR1,,,,0.736532797297024,0.0021191133920725
ENSGALG00000009086,EHD3,,,,1.93567496858707,3.47548234378308e-06
ENSGALG00000009241,SFRP2,,,,0.933265492406229,0.0177918419099386
ENSGALG00000009291,EPHX1,,,,0.973174355449369,0.0143430695059126
ENSGALG00000009415,SMOC1,,,,1.84058193393232,0.0307934716079235
ENSGALG00000009422,RGS10,,,,0.669037189532276,0.0340423582174629
ENSGALG00000009456,EXD2,,,,0.656213739042642,0.0342628303513677
ENSGALG00000009493,TMEM229B,,,,0.869833517621516,0.0014764778548322
ENSGALG00000009520,MARCH1,,,,2.46515763856128,1.9645572646703303e-09
ENSGALG00000009556,PRICKLE1,,,,2.49254337639237,0.0194453219964606
ENSGALG00000009564,METTL8,,,,1.07330762601311,0.0183268890453252
ENSGALG00000009602,MYO3B,,,,6.21335632163523,0.000453059145834
ENSGALG00000009639,DDX60,,,,2.57514848281426,0.0070662260999948
ENSGALG00000009758,SLC7A11,,,,2.37770233863253,0.0001384423110031
ENSGALG00000009817,ZNF770,,,,0.857645067888965,0.040752945140054
ENSGALG00000009838,AQR,,,,0.512023400293503,0.040318538307132
ENSGALG00000009848,LPGAT1,,,,1.04675864007693,0.0009442248772683
ENSGALG00000009915,EML4,,,,1.17118610291446,0.0008705072626368
ENSGALG00000009948,HHIP,,,,7.25509281959403,1.92049834916484e-06
ENSGALG00000009963,LYZ,10.0,3.0,3.0,3.7025777889534,1.08162451575869e-09
ENSGALG00000010060,PSMA6,,,,0.545447753193491,0.0262885666550066
ENSGALG00000010125,CSGALNACT1,,,,1.80136214359869,0.0050565981593943
ENSGALG00000010129,PLK3,,,,0.568790082402482,0.0262253332956683
ENSGALG00000010147,CBWD1,,,,0.500891361578485,0.0308814752493138
ENSGALG00000010166,VLDLR,,,,0.650432183407182,0.007457510696427
ENSGALG00000010174,SLC35B2,,,,0.574100623047282,0.0209590742762999
ENSGALG00000010175,HSP90AB1,,,,0.922255593089486,0.0001737209816836
ENSGALG00000010203,,,,,1.85880339066032,3.53979305189878e-10
ENSGALG00000010243,PRDX1,,,,1.70973201238155,3.82767564418734e-11
ENSGALG00000010244,AKR1A1,,,,0.680144862613786,0.0035053619267949
ENSGALG00000010269,KCNAB1,,,,4.90294930271877,1.4891401290204e-09
ENSGALG00000010338,CXCL13L2,,,,4.78229558382762,1.49177653499375e-07
ENSGALG00000010582,PPA2,,,,0.552565731406345,0.0231007846977784
ENSGALG00000010628,ACSL1,,,,2.93211644557289,3.1258436422591103e-15
ENSGALG00000010658,RWDD4,,,,0.971572924475291,0.0039982597974413
ENSGALG00000010703,DGLUCY,,,,0.989976527602719,0.0036249762802856
ENSGALG00000010749,TCEANC2,,,,0.551899012085726,0.0357316671718489
ENSGALG00000010762,OPN3,6.0,,,5.91714942779121,0.0037435682040811
ENSGALG00000010793,SLC24A4,,,,0.688127245601836,0.0321441752356316
ENSGALG00000010801,TMEM61,,,,3.11315355532018,0.0442467217077463
ENSGALG00000010835,DTX4,,,,0.559574514534893,0.0351838927387682
ENSGALG00000010836,AHR,,,3.0,0.634950239665904,0.0116692344044132
ENSGALG00000010915,IL6,,,,3.15400336158289,2.44474763841926e-06
ENSGALG00000011162,CYP46A1,,,,0.720207047768447,0.0483223880035699
ENSGALG00000011255,MCCC2L,,,,1.01731711935551,0.0408525094420686
ENSGALG00000011389,TRAF3,,,,0.692334595869012,0.0401710454542016
ENSGALG00000011426,RNASET2,2.0,,,2.66034822558585,1.1015496144181302e-09
ENSGALG00000011490,CMTM6,,,,0.790730195506654,0.0481514575026428
ENSGALG00000011511,CKB,,,,0.765078725771592,0.0014715750608113
ENSGALG00000011609,,,,,5.09268906553518,0.0205256070602079
ENSGALG00000011668,IL8L1,4.0,,,2.76894504276807,6.08259229247713e-06
ENSGALG00000011805,,1.0,2.0,,1.46112973393322,0.0001632186285921
ENSGALG00000011812,,,,,1.30824797022538,1.71542761322077e-05
ENSGALG00000011838,GUCY2C,,,,4.34311567948681,3.25853561475213e-06
ENSGALG00000011961,TNIP3,,4.0,,3.50211151926645,7.77123566040133e-12
ENSGALG00000012004,PRSS12,,,,3.48864682388757,6.51627428304868e-08
ENSGALG00000012013,SLC25A17,,,,0.573013385725446,0.0327157466804617
ENSGALG00000012032,PRRG4,,,,1.18733942501055,0.0117012627852917
ENSGALG00000012076,TIFA,,,,0.687161849536536,0.0362198687427118
ENSGALG00000012117,STEAP3,,,,1.54638097579872,0.0013212742603751
ENSGALG00000012124,PELI2,,,,2.6980725950531,1.42834321814559e-05
ENSGALG00000012190,TMEM163,,,,3.14643591524008,0.0361239889557971
ENSGALG00000012263,NEMF,,,,1.77460850477728,0.0065619364900963
ENSGALG00000012277,MAFF,,,,0.656413701481459,0.0059180418594952
ENSGALG00000012300,RAB32,,,,1.11409737943496,0.0002000230481545
ENSGALG00000012338,BDH2,,,,0.525533438713272,0.0487254528572201
ENSGALG00000012342,SASH1,,,,0.985617391260516,0.0051801077716503
ENSGALG00000012394,,,,,2.08316746950559,0.0028739663196853
ENSGALG00000012396,PTGER2,,,,1.03204416276577,0.0105246672522725
ENSGALG00000012422,,,,,0.676934128422265,0.0215620402489976
ENSGALG00000012454,CYTH4,,,2.0,1.00981059188917,0.0004327231140076
ENSGALG00000012480,NMI,,,,0.564174439993081,0.0251519508598011
ENSGALG00000012538,NR4A2,,,,0.789210875859472,0.0430197689919138
ENSGALG00000012550,HMOX1,,,,1.46059379019425,0.0122564055725052
ENSGALG00000012574,WDSUB1,,,2.0,0.939495859702982,0.0004116786300327
ENSGALG00000012687,TPMT,,,,1.70957889974378,2.6633553392546494e-11
ENSGALG00000012692,SIRT5,,,,1.72129320004768,1.4858318691782e-08
ENSGALG00000012761,DRAM1,,,,2.65691536886558,1.60515625018743e-11
ENSGALG00000012784,TXNDC5,,,,0.516508179805121,0.0360925546139496
ENSGALG00000012929,DNM1L,,,,0.540761384286386,0.0317353666715606
ENSGALG00000012952,BASP1,,,,0.627824602104398,0.0074052909905301
ENSGALG00000012998,WNT5B,,,,6.85967045411924,0.0003375019100928
ENSGALG00000013033,,,,,5.02260972035353,9.0067719461863e-11
ENSGALG00000013072,AKR1B10,,,2.0,0.764072629143735,0.0101600412693256
ENSGALG00000013085,PTPRO,,,,2.38306035778495,0.0070398314066952
ENSGALG00000013086,IKZF1,,2.0,,0.949652128246278,0.0017221245672416
ENSGALG00000013098,MGST1,,,,1.41033102701518,0.0006109642003587
ENSGALG00000013100,GRB10,,,,1.34442261990985,0.0095932803991649
ENSGALG00000013134,PLEKHA5,,,,1.78726826454819,0.0009074491125198
ENSGALG00000013218,C3AR1,23.0,1.0,7.0,1.59195396399602,6.02985706878649e-07
ENSGALG00000013356,IKBKE,,,,1.37728246642473,3.23605087510442e-09
ENSGALG00000013495,GSDMA,3.0,,,1.69544331399845,0.0010793735282179
ENSGALG00000013738,OPTN,,,,0.781418460456141,0.000975639955427
ENSGALG00000013804,SRD5A3,,,,0.734488939287821,0.0389428390326551
ENSGALG00000013814,IMPA2,,,,2.464643397029,6.42446465083593e-08
ENSGALG00000013861,TNFAIP3,,,,1.12176144976258,1.21096183656659e-06
ENSGALG00000013867,PTPN2,,,,0.520121117841808,0.0221206906982141
ENSGALG00000014159,PACSIN2,4.0,,,0.835939748927459,0.0183693804356641
ENSGALG00000014166,TSPO,,,,0.663575432145298,0.0044120099579364
ENSGALG00000014268,CHRNA9,,,,5.64653926115543,0.0033603269350576
ENSGALG00000014297,IRF7,,,,1.06924299290562,0.0024483988952407
ENSGALG00000014321,SMIM14,,,,0.630039270697755,0.0348002648748314
ENSGALG00000014443,IFFO1,,,,0.645397025320482,0.0291211425086213
ENSGALG00000014509,BST1,,,,2.37072994117837,1.09072837732724e-06
ENSGALG00000014551,,,2.0,,0.570992419535814,0.0454090308690808
ENSGALG00000014585,,,,,1.62084532585746,0.0022880774642873
ENSGALG00000014603,C1S,,,,3.34045994519498,2.1960721773176303e-09
ENSGALG00000014616,MT3,1.0,3.0,1.0,0.626380611656312,0.0234362881403931
ENSGALG00000014659,C1R,3.0,,,2.13926107518062,6.77194734252435e-08
ENSGALG00000014756,PPWD1,,,,0.595258941848945,0.0303722315718682
ENSGALG00000014940,ZUP1,,,,0.805675816811464,0.0344219984657024
ENSGALG00000014971,SLC2A9,,,,2.56695413625884,0.0005978809645062
ENSGALG00000015008,ZNF366,,,,3.26551716782411,0.0241222426255713
ENSGALG00000015032,,,2.0,,0.915228878688033,0.0021679463345735
ENSGALG00000015110,FAM189A2,,,4.0,1.21666218554612,0.0346609874260036
ENSGALG00000015183,,,,,0.852247725986539,0.0005766519441542
ENSGALG00000015209,NFIL3,,,,0.728559033776487,0.0346399076698522
ENSGALG00000015256,PAM,,,,2.74714049284272,1.52752755268958e-09
ENSGALG00000015347,ZPLD1,,,,3.92299375259147,0.0002713087897931
ENSGALG00000015480,POGLUT1,,,,0.654878027681334,0.0410786910589345
ENSGALG00000015529,WFS1,,,,0.832033867729584,0.0042945278198769
ENSGALG00000015652,,,,,0.605987293990219,0.0114557267119455
ENSGALG00000015662,,,,,3.99115395030866,0.0003136050752108
ENSGALG00000015666,TNIP2,,4.0,,1.31511767616666,1.34483774316663e-05
ENSGALG00000015746,JAM2,,,,0.762604226653585,0.0302395282032703
ENSGALG00000015821,CCT8,,,,0.477623579575017,0.038047124813581
ENSGALG00000015833,NT5E,,,,1.80734521734604,0.0359897284961414
ENSGALG00000016205,PDXK,,,,2.14764041487644,5.4399207196612715e-09
ENSGALG00000016261,CYBB,,,,0.679713694608218,0.0055036043592781
ENSGALG00000016262,XK,,,,6.46787712904531,0.0002237169530202
ENSGALG00000016348,SAT1,,,6.0,0.931750972902288,0.0007072996275635
ENSGALG00000016351,ACOT9,,,2.0,0.769356914941794,0.002836328803972
ENSGALG00000016471,,,,,0.494110513362852,0.0441157863355113
ENSGALG00000016477,WDR35,,,,1.00821860119477,0.0379187389721321
ENSGALG00000016556,,7.0,1.0,,1.67903852916872,5.3715509590005e-08
ENSGALG00000016564,PTK2B,,,,0.611210701802525,0.0086942937021273
ENSGALG00000016574,GEMIN8,,,,0.801045346985772,0.0144234379862758
ENSGALG00000016721,PLCXD1,,,,1.98935848702237,1.04225211417994e-13
ENSGALG00000016724,RGN,,,,1.40261779189977,0.0234320167865732
ENSGALG00000016774,NPAS2,,,,3.41165097409614,0.0043131756205198
ENSGALG00000016776,TBC1D8,,,,2.25689011220716,4.23187840722384e-10
ENSGALG00000016811,SEPTIN10,,,,0.840844469093747,0.029130368330204
ENSGALG00000016834,MCF2L,,,,0.73657979840097,0.0310602865350542
ENSGALG00000016884,SLC15A1,,,,1.499876235266,0.0029542802769995
ENSGALG00000016919,ACOD1,,,,3.62183179668964,1.84464065383095e-10
ENSGALG00000016967,ENOX1,,,,3.17737376791731,0.0007836711261075
ENSGALG00000016969,,,,,0.670087275687384,0.0247595342038337
ENSGALG00000016986,LCP1,,,,0.918137516774698,0.0003406184270995
ENSGALG00000017019,WDFY2,,,,0.564269431011906,0.0438287900322438
ENSGALG00000017032,SLC25A15,,,,1.01160519025851,0.0092406283982575
ENSGALG00000017077,HSPH1,,,,0.914758621942403,0.0001102983359824
ENSGALG00000017091,FLT1,,,,1.23427732165726,0.0167731316335545
ENSGALG00000017098,GTF3A,,,,0.521960998655734,0.0302691554193704
ENSGALG00000017120,SACS,,,,0.933051726826723,0.0433209018616994
ENSGALG00000017126,ZDHHC20,,,,1.48756529710182,2.01180670733773e-08
ENSGALG00000017185,TMEM123,3.0,3.0,,0.878530110157303,0.0017522070452998
ENSGALG00000017205,ENDOD1,,,,1.51827454069526,0.0253761736037749
ENSGALG00000017244,PRSS23,,,,1.79803147598125,0.0041337712108105
ENSGALG00000017302,SLCO2B1,,,,1.30829177333427,0.0027480487192448
ENSGALG00000017326,ARHGEF17,,,,1.29030581267696,0.0065168463847014
ENSGALG00000017363,C11H16ORF87,,,,0.853530472965477,0.002831282990379
ENSGALG00000017485,TLR1A,,,,1.08385219764344,0.005459035036567
ENSGALG00000019042,ALG8,,3.0,,0.715272582676372,0.0096650668772478
ENSGALG00000019489,CHST9,,,,0.77580296934845,0.0135847481999975
ENSGALG00000019690,WDR86,,,,1.48281695882405,0.0258178181620338
ENSGALG00000020005,SFT2D1,,,,0.630380248392307,0.0066702554993419
ENSGALG00000020316,IL13RA2,,,,7.97404752884596,3.1551714329858493e-34
ENSGALG00000020438,DPH6,,,,1.00707908765568,0.0064634736171834
ENSGALG00000021025,,,5.0,5.0,3.76293015948326,9.72621077253954e-14
ENSGALG00000021230,EPB42,,,,5.90100347715374,0.0086394412765349
ENSGALG00000021340,CA9,,,,2.38419209599492,0.0157775119167084
ENSGALG00000021353,,,,,3.26182650508389,0.0004358407750413
ENSGALG00000021355,,,,,2.39781866029253,7.705671531132311e-09
ENSGALG00000021627,IFI27L2,,2.0,,2.10553566535933,0.0033910235239171
ENSGALG00000021972,PLIN4,,,,0.536170149926134,0.0200604932142306
ENSGALG00000023066,DNAJA1,,,,0.6259155785409,0.0257993852071135
ENSGALG00000023279,EPN3,,,,1.22853134167847,0.0058591952585819
ENSGALG00000023411,CD180,,,,1.05589743334679,0.0082850734479135
ENSGALG00000023472,,,,,8.64721438495122,8.050776962682009e-33
ENSGALG00000023541,SPHK1,,,,0.576871610783421,0.0198536053003512
ENSGALG00000023622,,5.0,,,6.10207339076731,0.0045456153761241
ENSGALG00000023689,ASS1,,,,0.740440037362312,0.0231990307734896
ENSGALG00000023709,,,,,1.32695983162938,0.0233744240182377
ENSGALG00000023933,G0S2,,,,4.08473206841765,2.35939061136738e-16
ENSGALG00000023936,,,,,1.5692641738137,0.0029653476098624
ENSGALG00000023953,,8.0,,,1.40117965121794,0.0280308911532212
ENSGALG00000024041,FAHD1,,,,0.744057982841913,0.0185602840029643
ENSGALG00000025945,AVD,5.0,,,6.48556754865898,4.14406715954414e-12
ENSGALG00000026055,PALM,,,,1.39898133886319,0.0266234999542562
ENSGALG00000026098,IL8,4.0,,,2.24257476991951,1.3147088214442801e-15
ENSGALG00000026111,SAAL1,,3.0,,1.12781605890618,0.0010811814288754
ENSGALG00000026152,,12.0,3.0,3.0,1.74315131324076,4.739168907612081e-10
ENSGALG00000026167,PIK3R5,,,,0.520244316182361,0.0221864364671741
ENSGALG00000026215,,,,,1.54630652772684,0.0110456058717462
ENSGALG00000026385,LYPLAL1,,,,0.94422223034723,0.0206158236008139
ENSGALG00000026422,,,,4.0,1.15993070200443,2.04920946629181e-06
ENSGALG00000026445,CALM1,4.0,2.0,5.0,0.878448933128088,0.0002888397025908
ENSGALG00000026471,CRIP2,,,,1.10402611960815,0.0112901332232462
ENSGALG00000026493,RALB,,,,0.709035951920992,0.0147025435353622
ENSGALG00000026518,RUNDC3A,,,,1.9421301364473,0.0432932534201014
ENSGALG00000026547,TPGS2,,,,0.621461143568051,0.0241269577002174
ENSGALG00000026768,,,,,5.28008860565183,5.2832132240439e-09
ENSGALG00000026846,JMJD7,,,,1.18824377647845,0.0132490908327688
ENSGALG00000026884,,,,,0.688999120076786,0.002213796511488
