Gene Id,Gene Name,Chrysemys picta bellii,Crocodylus porosus,Varanus komodoensis,logFC,PValue
ENSGALG00000001231,SAMHD1,,,,3.42694755413883,3.57113486226551e-20
ENSGALG00000001234,CETP,,5.0,5.0,2.84344496628574,1.26119800165997e-06
ENSGALG00000001239,SLC26A2,,,7.0,1.0139989878525,0.000610364116713
ENSGALG00000001244,,,,,3.91343117940137,0.0001349271574953
ENSGALG00000001256,NLRC5,,,,4.10740256096397,4.30800326780705e-46
ENSGALG00000001316,CPNE2,2.0,,,2.24653287964891,9.10058105075613e-17
ENSGALG00000001331,ST14,2.0,,,0.747435263853239,0.0073801838182084
ENSGALG00000001347,LHX6,,,,5.30308829713652,0.014515353439763
ENSGALG00000001374,SLC35E2B,,,,0.985216487326315,0.0002136741806725
ENSGALG00000001382,CDC2L1,,,,0.653273893404618,0.0065055702039146
ENSGALG00000001383,HTR4,,,,1.59351073758073,0.0296375563915179
ENSGALG00000001389,,,,2.0,0.867992699946473,0.0479988839660809
ENSGALG00000001409,IL12B,,,,2.75055121560952,0.004496226542272
ENSGALG00000001412,SEMA7A,,,,1.0344942796552,4.39185081655447e-05
ENSGALG00000001434,STOM,,,,1.04425399076265,0.0004224698704455
ENSGALG00000001439,RANBP10,,2.0,,0.534615843088842,0.0485927713501226
ENSGALG00000001470,STOML1,,,,3.69401398009719,1.08580500832816e-39
ENSGALG00000001472,JAM3,,,,0.876949472097971,0.0217804026492404
ENSGALG00000001486,ZAP70,,,2.0,1.53867236186718,9.944797991490693e-09
ENSGALG00000001504,DDX20,,,,0.753491598366749,0.01024719972554
ENSGALG00000001513,CNTRL,,,,1.28565183419667,5.67173044771606e-06
ENSGALG00000001525,,,,,2.32911585114098,2.7045942547516898e-18
ENSGALG00000001529,THYN1,,,,0.637607152013452,0.0275910714485546
ENSGALG00000001531,,,,,1.09095792505542,0.0343481598524127
ENSGALG00000001540,SF3A3,3.0,,,0.518530600501247,0.0340910072262846
ENSGALG00000001550,RBM39,,,,0.528469640739902,0.0477407752520113
ENSGALG00000001551,CCNL2,,,,1.13234996121348,4.23049410829366e-05
ENSGALG00000001565,C5,,,,1.75758483819382,0.0018314401376876
ENSGALG00000001569,RHOC,,,,1.43810228760643,8.87459859880524e-07
ENSGALG00000001583,TRAF1,,,,1.3667124294755,3.414490171263e-08
ENSGALG00000001595,PHF19,,,,0.668325054010552,0.0222522092233875
ENSGALG00000001605,PPM1J,,,,3.11104516528287,2.71177654563757e-22
ENSGALG00000001664,PTPN9,,,,0.932222428401042,0.0014359665728184
ENSGALG00000001701,,,5.0,,1.33071832312174,7.55412109419298e-07
ENSGALG00000001773,RFX2,,,,2.24883151515791,1.19796353258708e-10
ENSGALG00000001816,MAGI3,,,,0.584949101013988,0.0173608924808862
ENSGALG00000001835,SCNN1D,,,,2.46497891198662,0.0035718172554757
ENSGALG00000001857,C1QTNF12,,,,1.71255529853747,0.0017382064992918
ENSGALG00000001860,RSBN1,,,,0.676983460821743,0.0161062773550034
ENSGALG00000001882,TNFRSF18,,,,1.11013450766981,0.0004171872647046
ENSGALG00000001883,ST6GALNAC2,,,,5.45565539571938,0.0080776975561983
ENSGALG00000001894,,,,,3.08465866515582,7.950797995245881e-15
ENSGALG00000001933,CORO2A,,,,2.12661342924532,0.0146476754551788
ENSGALG00000002012,,,,,1.58441183770292,2.42078216156038e-07
ENSGALG00000002021,ZC3H12A,,,,1.86661048554162,4.88239224395166e-10
ENSGALG00000002022,B4GALT1,,,,0.580147819486161,0.0148867180292905
ENSGALG00000002048,GPRIN2,,,,2.20996894677802,0.0312274825468842
ENSGALG00000002082,AMPD1,,,,1.48725121447093,0.014089104619919
ENSGALG00000002085,FZR1,,,,0.689312419607433,0.0131715407659566
ENSGALG00000002094,TRMT2A,,,2.0,0.567755491266915,0.0309941068138459
ENSGALG00000002108,,,,,1.13555073953106,0.0484629197454532
ENSGALG00000002113,LCP2,,,,1.25570116950799,5.82075933545105e-06
ENSGALG00000002118,KCNMB1,,,,1.00061066255031,0.0001256629176293
ENSGALG00000002158,GOLGA3,,,,0.57535717547716,0.0233891640672738
ENSGALG00000002160,B2M,,2.0,,1.14722652333978,5.13936233235319e-06
ENSGALG00000002167,PATL2,,,,4.35620464286316,3.02338304302957e-41
ENSGALG00000002170,,,,,7.15441616819944,8.93197077348625e-06
ENSGALG00000002192,PTPRC,,,,1.10811452625326,1.55779950193658e-05
ENSGALG00000002203,FGF18,,,,4.43844604602291,0.001689070125918
ENSGALG00000002225,RFFL,,,,2.00662022240748,1.76567451502993e-13
ENSGALG00000002229,FBXW11,,,,0.753366642762349,0.0018125222853648
ENSGALG00000002242,GALNT9,,,,4.41378434739554,3.12302081896765e-08
ENSGALG00000002246,DENND1B,,,,0.785868260243399,0.0025049840722057
ENSGALG00000002260,CISH,,,,0.583154884678374,0.0435722308749494
ENSGALG00000002329,CCL1,,,,3.81247243718286,6.99293519522736e-17
ENSGALG00000002356,CMTR2,,,,0.906783017937444,0.045832841038156
ENSGALG00000002383,CD72AG,,,,1.15788781574747,0.0017018308891317
ENSGALG00000002414,TSPAN14,,,,0.574339623825565,0.019047776919044
ENSGALG00000002469,CDC73,,,,1.49638129678136,6.7256254240513515e-09
ENSGALG00000002478,MATR3,,,,0.689071177023101,0.0041458346611507
ENSGALG00000002487,SFSWAP,,,,0.638817891317433,0.0085164268499138
ENSGALG00000002525,RASGEF1A,,,,3.26957829692132,1.12174023483778e-18
ENSGALG00000002543,CSGALNACT2,,,,0.888862009922339,0.0010816476022429
ENSGALG00000002549,RGS1,,,,3.33357131811402,1.67065364823651e-34
ENSGALG00000002561,,,,,0.937872469639504,0.0267173797578204
ENSGALG00000002588,PPARD,,,,0.526698217558073,0.0384957909663543
ENSGALG00000002594,TFPI,,2.0,,0.76375123647831,0.0051472265441084
ENSGALG00000002606,CLSTN1,,,,0.956948093431309,0.0009877560229961
ENSGALG00000002651,ST3GAL2,,,,1.34419933663282,0.0012574837233094
ENSGALG00000002653,NCBP3,,,,0.563208483260118,0.0206296789670813
ENSGALG00000002663,ATR,,,,0.821650075974042,0.0189265031123861
ENSGALG00000002667,OLFML2B,,,,2.66442778523445,0.0018004609180733
ENSGALG00000002699,VAV2,,,,2.33428000329241,3.07915474990261e-14
ENSGALG00000002706,XRN1,,,,1.17525505247582,1.82964545791233e-06
ENSGALG00000002709,MYO1C,,,,0.705876555485137,0.0162650716430511
ENSGALG00000002719,CSNK1D,3.0,,,0.587554474611854,0.0131821211097508
ENSGALG00000002750,NCKAP1,,,,1.21594548061037,0.0049900475171228
ENSGALG00000002766,MLKL,,,,3.52644531471419,0.0020761020210058
ENSGALG00000002769,DNAJC12,,,,1.10491729247485,0.0003357268452142
ENSGALG00000002792,SPDEF,,,,4.06829204241013,0.0002312174038927
ENSGALG00000002818,VAT1,,,,0.818861475392578,0.015652557090766
ENSGALG00000002832,IFI35,,,,2.22994418191838,4.543787957728821e-17
ENSGALG00000002843,RILP,,,,1.04023814199898,0.0001038819004741
ENSGALG00000002850,RASA2,,,,0.615253063763232,0.0383373585560486
ENSGALG00000002878,CREBRF,,,,0.741197898042822,0.0167042720837078
ENSGALG00000002886,NKX2-5,,,,6.48839530140336,7.7246536108303e-23
ENSGALG00000002888,CASZ1,,,,3.10332372019597,2.44730400693005e-18
ENSGALG00000002892,,,,,1.53781472262892,0.0002522154388811
ENSGALG00000002893,STC2,,,,1.73690682115021,0.039795217120012
ENSGALG00000002904,REEP3,,,,0.697513439479625,0.0425643268917466
ENSGALG00000002907,MYL1,,,,7.59504286300835,2.50539900520948e-06
ENSGALG00000002922,NOTCH2,,,,1.0475887169018,0.000142679312884
ENSGALG00000002931,REG4,2.0,,,1.93078425469169,0.0177001997182566
ENSGALG00000002955,ADAMTSL2,,,,1.31231091726253,1.53686024466648e-06
ENSGALG00000002960,HMGCS2,,,,2.20171380185336,0.0006370863628367
ENSGALG00000002982,SLC2A6,,,,2.04295875192137,6.01555804194184e-12
ENSGALG00000002984,RAB24,,,,0.862328478413102,0.0032116153693993
ENSGALG00000002992,DAW1,,,,1.5584711871769,0.0338382156106603
ENSGALG00000003003,CCL20,2.0,1.0,,5.32732607092238,8.21749411170869e-37
ENSGALG00000003005,CHRNB4,,,,2.36354329464433,0.0010669501844072
ENSGALG00000003025,,,4.0,,4.68512602882972,4.35591327775275e-16
ENSGALG00000003076,FASLG,,,,1.8147788311344,0.0003575379293426
ENSGALG00000003078,MMD,,,,1.63162349670987,3.47054470954867e-10
ENSGALG00000003085,CDK1,,,,2.21836162212413,5.28284695992557e-06
ENSGALG00000003106,TOX2,,,,0.861051733192457,0.0162723302038496
ENSGALG00000003111,BFAR,2.0,2.0,,1.82314019989826,6.04461913397708e-11
ENSGALG00000003122,ZFAND2A,,,,1.40172488973471,0.0001776179153936
ENSGALG00000003129,RAB11FIP1,,,,1.40307872186445,0.0002662902392113
ENSGALG00000003135,ANK3,,,,2.50713333934527,0.0138520546270063
ENSGALG00000003144,TRIM25,,,,3.60942207155073,6.58279902851768e-24
ENSGALG00000003168,MTMR12,,,,0.672124639625025,0.0202031024081843
ENSGALG00000003172,SLC16A9,,,,1.42987867593447,0.0022728100931652
ENSGALG00000003175,,,,,0.870886945005961,0.0343158871031579
ENSGALG00000003203,,2.0,,,2.34125215703903,0.0011846349972339
ENSGALG00000003212,TSPO2,,,,2.37939652843648,0.0022224113667298
ENSGALG00000003217,LITAF,,,,1.03993593668296,0.0013110705716765
ENSGALG00000003228,OARD1,,,,1.28064697149939,4.03602811437075e-05
ENSGALG00000003241,CCDC28B,,,,1.75888467392233,0.0481532474072127
ENSGALG00000003267,STAT3,,,,0.619332643900067,0.0138227960719811
ENSGALG00000003282,STAT5A,,,,1.05550658441627,0.0001543295937628
ENSGALG00000003293,MBTPS1,,,,0.47989790210843,0.0431813100054158
ENSGALG00000003294,ATAD5,,,,0.64874621417256,0.0360057974818747
ENSGALG00000003297,HDAC1,,,,0.490211661749193,0.040679754795379
ENSGALG00000003321,RILPL2,,,,0.923074077589038,0.0003147781757422
ENSGALG00000003323,NECAB2,,,4.0,2.81721342037285,3.4637821817520104e-19
ENSGALG00000003324,PRRX1,,,,6.44943105004348,0.0001383968457865
ENSGALG00000003329,GORAB,,,,0.623189433491345,0.0101869397441506
ENSGALG00000003333,GHDC,,,,0.947759844982332,0.000772081196438
ENSGALG00000003336,DAPK2,3.0,,,1.59665367196837,0.0182336845222832
ENSGALG00000003365,RAD1,,,,0.766306946215987,0.0357762731560857
ENSGALG00000003369,KAT2A,,,,1.45529747389619,0.0010098054579793
ENSGALG00000003373,BRIX1,,,,0.53777883184826,0.0363084383393154
ENSGALG00000003378,,,,,0.888902530510712,0.0088973764114008
ENSGALG00000003385,LSM4,,,,0.906672006375991,0.0005116174441572
ENSGALG00000003391,EIF2AK1,,,,1.81178938916258,2.86562441925063e-13
ENSGALG00000003392,SBNO1,,,,0.775060578881513,0.0021282771134851
ENSGALG00000003403,ZNF385C,,,,2.90987113277284,0.0031196536418401
ENSGALG00000003405,BSDC1,,,,0.797079843289334,0.0058349168359207
ENSGALG00000003408,RP1-27O5.3,,,,1.05827111064401,5.8688043826842e-05
ENSGALG00000003419,,,,,0.896801440990006,0.0103179070819206
ENSGALG00000003433,DPEP2,,,3.0,1.13969187785863,0.003671689821818
ENSGALG00000003457,CNP,,,,1.37567241592551,2.61470266814337e-07
ENSGALG00000003461,USP49,,,,0.683685077501408,0.0262822360205843
ENSGALG00000003464,,,,,1.99280820043781,0.000199966660903
ENSGALG00000003484,BARD1,2.0,,,1.42209707885233,0.048260703991452
ENSGALG00000003503,MYBL2,,,,2.4023407172762,1.95126010976683e-21
ENSGALG00000003510,UCK2,,,,2.24945339822739,5.3805618271798996e-11
ENSGALG00000003523,IFT52,,,,1.22238550094733,1.34283896050263e-06
ENSGALG00000003539,KIAA1522,,,,0.911618842136109,0.0110186901501372
ENSGALG00000003550,ARHGAP40,,,,5.46381807374174,0.0084511439558578
ENSGALG00000003553,ABCA12,,,,2.86399168691401,0.0359760016350768
ENSGALG00000003558,NADK2,,,,1.36897364685965,0.0006858699526493
ENSGALG00000003562,NPTX2,3.0,,,2.25475384378264,0.0078230735938517
ENSGALG00000003568,PPP1R16B,,,,0.612751282969578,0.0275415525823438
ENSGALG00000003572,,,,,1.32979940755435,4.15864030291273e-07
ENSGALG00000003588,IRX5,,,,8.39583566995807,2.0326207641799e-10
ENSGALG00000003594,ANK1,,,,4.08681332458887,0.0006007048430317
ENSGALG00000003614,AZIN2,3.0,3.0,3.0,2.74577945511139,1.8847938950735e-23
ENSGALG00000003624,KLHL10,1.0,1.0,1.0,5.04057937012188,7.270826426962259e-55
ENSGALG00000003628,TLN2,,,,1.59385383068888,1.85629192904872e-07
ENSGALG00000003642,PDGFA,,,,6.14053242376765,1.92341517866382e-39
ENSGALG00000003651,NT5C3B,,,,4.20138162155003,5.85828651391307e-40
ENSGALG00000003652,ATAD1,,,,0.597878065916579,0.0128213479017382
ENSGALG00000003661,SETX,,,,1.19632217487465,2.8233813782085e-06
ENSGALG00000003663,RBL2,,,,0.653605192916982,0.0285967067414223
ENSGALG00000003677,NTNG2,,,,2.38456992644713,7.80614853245662e-09
ENSGALG00000003681,TOP1,,,,0.906335951094231,0.0007226414374623
ENSGALG00000003691,RNF145,,,,0.740915587548004,0.0101456921196324
ENSGALG00000003699,EBF1,,,,2.15030813011945,1.30304234002425e-06
ENSGALG00000003722,THG1L,,,,0.784634491551655,0.040538696040261
ENSGALG00000003759,RORA,,,,1.52458571553876,3.70272935003054e-06
ENSGALG00000003774,ATP13A2,,,,0.672451304668363,0.0098623165951673
ENSGALG00000003775,RICTOR,,,,0.867609779466941,0.0094959652249451
ENSGALG00000003781,SUN1,,,,0.615655424029822,0.0118919235193537
ENSGALG00000003802,OTUD7A,,,,3.05902993611755,1.50077596904607e-18
ENSGALG00000003826,ANAPC7,,,,0.633916402813886,0.0136628141079918
ENSGALG00000003833,CACNA1E,,,,3.4946530541865,2.45222056484138e-05
ENSGALG00000003837,ADCY7,,,,1.44887455387205,9.43648736769982e-07
ENSGALG00000003854,IFT81,,,,2.65879153612676,1.31875863231993e-09
ENSGALG00000003861,HERC4,,,,0.757560402429649,0.0073714262095465
ENSGALG00000003863,P2RX7,,,,2.92138775832333,1.9357514157529304e-25
ENSGALG00000003875,ABL1,,,,0.937942647229415,0.000551685456996
ENSGALG00000003876,TIMD4,,,,2.33185567006613,2.93107127116726e-07
ENSGALG00000003883,MTMR10,,,,0.556109120931833,0.0289764474904684
ENSGALG00000003891,ZNF423,,,2.0,2.35918586192876,2.4096608573180102e-09
ENSGALG00000003907,N4BP1,,,,1.84087149924938,2.3963480299975695e-11
ENSGALG00000003916,SIAH1,,,,0.584486067191375,0.0493367434988559
ENSGALG00000003929,SYS1,,,,0.734779126714475,0.0091542779758217
ENSGALG00000003932,SDC4,,,,6.11125488344012,4.06562685226753e-44
ENSGALG00000003955,CEP350,,,,1.5048792536997,7.7163392889341e-05
ENSGALG00000003972,FAXDC2,,,,1.42462864483373,0.0007712794283386
ENSGALG00000004004,PHKB,,,,0.722550848348924,0.0456016998774042
ENSGALG00000004017,TOR1AIP2,,,,0.973618727045911,0.000686477896327
ENSGALG00000004028,MATN4,,,,7.31315287729481,1.07107619378856e-06
ENSGALG00000004046,LARP6,,,,2.13367353832314,0.0102307564185997
ENSGALG00000004048,PTPRS,,,,0.720704928987727,0.0285325098886033
ENSGALG00000004064,GPER1,,,,2.05320099436314,8.59462495608864e-08
ENSGALG00000004071,NETO2,,,,3.3234141362707,0.002111855882104
ENSGALG00000004111,GPR174,,,,3.09159009316754,9.052050036765893e-31
ENSGALG00000004113,,,,,1.93267346911469,1.50856303938611e-11
ENSGALG00000004128,CYSLTR1,4.0,4.0,,1.20873689481244,0.0312075547581274
ENSGALG00000004156,KIF1BP,,,,0.589284310194446,0.0157645513068574
ENSGALG00000004162,SLC16A6,,,,1.15589213080421,0.0014435818733503
ENSGALG00000004170,ADA,,,,1.0769424746763,0.0019392626216263
ENSGALG00000004171,RNF111,,,,0.534980345910589,0.0252462806626327
ENSGALG00000004173,,,,,2.85902438860267,0.0044140533479978
ENSGALG00000004179,ANAPC5,,,,1.74239774863055,1.97201067312855e-08
ENSGALG00000004180,TOR1B,,,,0.805686901136877,0.0006251610283186
ENSGALG00000004199,TMEM184A,,,,1.47697207892813,0.0008532225171445
ENSGALG00000004225,KDM2B,,,,0.572107407973029,0.0287975773473085
ENSGALG00000004234,PGGHG,,,,1.90163439346821,2.73476187308837e-05
ENSGALG00000004236,TRAF3IP1,,,,1.90686675174666,7.51404947153258e-08
ENSGALG00000004237,PRKAR1A,,,,0.67052652306277,0.0064642476100925
ENSGALG00000004239,IFITM5,4.0,5.0,4.0,6.68651538247219,3.84947463864491e-22
ENSGALG00000004243,,4.0,5.0,4.0,6.5075987783726,0.0001570630479695
ENSGALG00000004274,TWIST2,,,,1.96278283359024,0.0004682081795838
ENSGALG00000004334,MYLK3,,,,1.04954286459185,0.0032478552950924
ENSGALG00000004363,,,,,0.555045515831726,0.0264285314111762
ENSGALG00000004455,USP34,,,,1.00734172742329,0.0001082210054704
ENSGALG00000004475,,,,,0.667574288744627,0.0092916418627618
ENSGALG00000004480,C11H19orf12,,,,2.08885470073596,1.22671040556296e-10
ENSGALG00000004486,ZCCHC8,,,,0.564717904504684,0.0191798225936174
ENSGALG00000004493,RSRC2,,,,0.646296680960938,0.0135595665646646
ENSGALG00000004494,CCNE1,,,,1.54460079795163,6.70437510812218e-07
ENSGALG00000004531,PLOD1,,,,1.73207873621592,2.51558359763319e-08
ENSGALG00000004538,TNN,,,,1.69331482565063,0.0244243717807255
ENSGALG00000004562,HVCN1,,,,1.46609034359452,2.30093877960866e-05
ENSGALG00000004571,PPP1CC,,,3.0,1.3135645559213,9.93385985505311e-07
ENSGALG00000004578,RABGAP1L,,2.0,,1.00959811851528,0.0003553690970266
ENSGALG00000004593,SULF2,,,,1.41310388039068,5.31602528259708e-05
ENSGALG00000004594,CD74,,,,0.826653722120841,0.0010496798642398
ENSGALG00000004613,P2RX5,,,,1.1457263787043,3.49543835056534e-06
ENSGALG00000004629,RNF216,,,,1.93554414832239,4.718157988644871e-15
ENSGALG00000004637,,,,,0.59816160192189,0.037336806733613
ENSGALG00000004646,,,,5.0,1.18702965043559,2.64962296911152e-05
ENSGALG00000004655,SMURF1,,,,0.700665402371634,0.0354859702454545
ENSGALG00000004659,ZER1,,,,0.944562384507319,0.0013976937533463
ENSGALG00000004661,SHISA5,,,,1.52867388778433,2.62465008683948e-08
ENSGALG00000004662,DISP3,,,,1.44272981453848,1.81585318107654e-05
ENSGALG00000004665,KPNA7,,,,8.73123665369522,1.68020473929116e-24
ENSGALG00000004670,ATRIP,,,,0.530945625469262,0.0441014245137231
ENSGALG00000004676,,,,,0.93149804245005,0.0296402168403016
ENSGALG00000004750,NOL8,,,,0.607790732379647,0.0201401713767695
ENSGALG00000004758,KCNB1,,,,2.69148575032786,0.000978500297033
ENSGALG00000004812,FAM129A,,,,0.940230798596575,0.0005657381508884
ENSGALG00000004837,CCNDBP1,,,,0.833861858997221,0.0016531679911092
ENSGALG00000004841,APLNR,,,,4.8906450340966,0.0336333767579322
ENSGALG00000004853,LRP3,,,,1.73641523721112,1.12262427530531e-10
ENSGALG00000004858,FICD,,,,0.775326028200435,0.0062449698341325
ENSGALG00000004859,ZNFX1,3.0,,,2.89929197790238,1.45797450417122e-22
ENSGALG00000004860,RASD1,,,,3.83175896571207,2.0315451522915498e-12
ENSGALG00000004918,RAB9B,,,,0.760228962948306,0.011083045380111
ENSGALG00000005006,UBA2,,,,2.12762581829399,1.45928276803068e-14
ENSGALG00000005016,ZNF608,,,,0.994184864755121,0.0022155963685079
ENSGALG00000005028,TOP3A,,,,1.06514347088573,0.0030177098912669
ENSGALG00000005035,KAT6B,,,,0.887873861680051,0.0018904418445508
ENSGALG00000005064,PRPSAP2,,,,1.2031407151288,4.02115252742748e-06
ENSGALG00000005077,F8,,,,2.16383987051338,0.0379542934943706
ENSGALG00000005094,GRAPL,,,,0.941676307705307,0.0001475315277293
ENSGALG00000005128,PTPDC1,,,,1.17158233928624,0.0308347470601479
ENSGALG00000005140,RRAD,,,,3.94277684940067,1.63340854858673e-09
ENSGALG00000005145,SS18L1,,,,3.45780737548257,0.000113740804813
ENSGALG00000005147,AMY1A,,,,1.26380028234566,0.0058378024404726
ENSGALG00000005158,WDFY1,,,,0.932439524265212,0.0015980484340734
ENSGALG00000005160,VMP1,,,,0.95162789565773,0.0189342951012249
ENSGALG00000005171,AP1S3,,,,2.29325979646793,0.0238107968652624
ENSGALG00000005194,CD72,,,,2.11325114712653,0.0013052728887897
ENSGALG00000005223,ADCYAP1R1,,,,1.89928275314225,0.0445052617851031
ENSGALG00000005237,FGD3,,,,0.831999589973694,0.0007001470489753
ENSGALG00000005248,CDC14A,,,,1.11717545803355,0.0004963041731849
ENSGALG00000005257,,,,,1.76197337817252,0.0002177772022541
ENSGALG00000005263,SOX8,,,,5.96246893660611,0.0015835142483172
ENSGALG00000005284,LRRC39,,,,1.57727194080898,0.012582426686218
ENSGALG00000005290,TRMT13,,,,0.686735726244368,0.0174386193940738
ENSGALG00000005302,SASS6,,2.0,,0.534931538307397,0.026430581185697
ENSGALG00000005321,LAMA5,,,,2.26436826086321,0.0296824948017359
ENSGALG00000005408,BCO1,,,,3.58234243823693,4.4507959709156e-35
ENSGALG00000005409,LHX1,,,,7.02190330024063,1.30738446696825e-13
ENSGALG00000005450,CCDC66,,,,1.08169009689347,0.0006929171052101
ENSGALG00000005451,HELLS,,,,1.11611679159145,0.0058068222443139
ENSGALG00000005460,SLCO4A1,,,,1.44070244017536,0.0380093723898152
ENSGALG00000005470,PLPPR5,,,,2.72023038330155,0.001348043954796
ENSGALG00000005481,ARHGEF3,,,,0.938827602419936,0.0003412679819495
ENSGALG00000005499,IL17RD,,,,2.48925942602968,0.011834883390646
ENSGALG00000005509,DPYD,,,,1.5545751651486,0.0039447067954371
ENSGALG00000005517,KIF9,,,,2.64417054779237,1.81805901279578e-07
ENSGALG00000005521,PER2,,,,1.41053156932131,9.69590136850067e-06
ENSGALG00000005531,MRGBP,,,,1.04821635150882,4.05218866084108e-05
ENSGALG00000005537,ASB14,,,,2.09640109937014,1.06789399066849e-05
ENSGALG00000005540,MICAL2,,,,1.31973877962217,2.05353788624204e-05
ENSGALG00000005543,,,,,1.24891861070465,0.0095913536269003
ENSGALG00000005550,ST6GAL1,,,,1.05724305352785,3.54356060142047e-05
ENSGALG00000005551,DKK3,,,,3.67367582951434,0.0141670745482896
ENSGALG00000005552,PTBP2,,,,1.02233245573684,0.0004025607339216
ENSGALG00000005553,NLGN3,,,,3.27568348519545,0.0361829188156088
