,logFC,logCPM,PValue,QValue
ENSGALG00000048874,13.9373762566576,9.83599808604864,8.671944725521269e-126,1.1806852743797201e-121
ENSGALG00000010915,10.8213539272028,9.15587532682991,1.58458652280945e-109,1.07870727540253e-105
ENSGALG00000005759,11.6748219206741,7.59757014357509,7.80636904094472e-105,3.54279048308208e-101
ENSGALG00000009639,10.9673099855352,6.87988484719161,5.48817467767138e-102,1.8680374559124e-98
ENSGALG00000009903,12.207605733481,6.38098706031462,6.4289432453141e-91,1.45883437141586e-87
ENSGALG00000054104,11.047308215519,6.60262739523292,5.575295336549281e-91,1.45883437141586e-87
ENSGALG00000054396,13.9642548325441,5.95569339471735,5.971518247880159e-82,1.16146029921269e-78
ENSGALG00000016556,6.92836858504435,8.47271754627146,1.34422331436837e-75,2.2877000531406697e-72
ENSGALG00000007158,6.42786029875677,8.35972804067813,1.03149530575345e-73,1.5604231764259098e-70
ENSGALG00000045085,7.50991076900434,13.7102085280788,2.15622750256738e-71,2.93570374474549e-68
ENSGALG00000016788,6.67222667982168,5.4779144954179,2.79740803422344e-62,3.4624282169047402e-59
ENSGALG00000041192,6.30463874671187,10.8813182899542,4.7933273399980204e-61,5.4384293111727506e-58
ENSGALG00000050943,5.37812978199532,8.665788404983,5.48386747549112e-60,5.74329659067782e-57
ENSGALG00000037629,5.93015206648469,9.82690304958725,1.69205708108242e-57,1.64552551135266e-54
ENSGALG00000050257,5.87999209096613,5.35544945730818,7.10897460558077e-57,6.452579283665481e-54
ENSGALG00000016400,5.58673735796684,12.3177771137832,7.56545851312857e-53,6.43773235351535e-50
ENSGALG00000015662,9.93596768998174,4.93528915438995,1.2142235188515701e-52,9.72450188774362e-50
ENSGALG00000045478,6.65569549116612,5.96477945904952,1.2986648903189e-52,9.82295693427325e-50
ENSGALG00000028871,9.92382021705543,4.0988096285159,1.7477661393694502e-52,1.2524124203955299e-49
ENSGALG00000007701,7.60183654675803,5.28200324557676,5.3276344779608203e-51,3.62678717087183e-48
ENSGALG00000010149,4.9063137952061,9.06975563440955,3.5371573885194797e-50,2.29325704022346e-47
ENSGALG00000032618,7.17425331814723,6.58435589919025,3.83084052585543e-49,2.37076789816008e-46
ENSGALG00000026422,5.11176531424676,9.66602322004165,4.70630090291814e-49,2.66984528305127e-46
ENSGALG00000045534,4.65872084084862,7.58103640698141,4.66519712483428e-49,2.66984528305127e-46
ENSGALG00000045596,5.01120874628431,7.32872731912027,1.1736028258441199e-48,6.3914409895470705e-46
ENSGALG00000046098,4.62174153848294,6.43258377481536,1.4896549284440598e-48,7.800635327217621e-46
ENSGALG00000007874,5.09472948748474,6.91947075855242,3.32574174509091e-48,1.67703606886714e-45
ENSGALG00000030661,4.64317318331039,9.60408496265146,1.57619295289507e-47,7.6642382334523e-45
ENSGALG00000013057,4.77412039955659,9.39166178528986,2.40435780269274e-47,1.12880453391937e-44
ENSGALG00000006944,6.63041453050553,4.31644894543822,1.46583547063727e-46,6.65244997757547e-44
ENSGALG00000006352,5.53738045726634,6.36497022417756,3.1893298314999e-46,1.40073308567326e-43
ENSGALG00000028005,4.79968723528065,5.22533358331167,5.85827112160922e-46,2.49251129127217e-43
ENSGALG00000030291,4.65219356885107,8.33565302029793,1.57021846844432e-45,6.478340741778589e-43
ENSGALG00000010560,5.16461216404392,9.66688362629129,2.21713808344195e-45,8.87833382531239e-43
ENSGALG00000023821,4.45243308801499,7.02096621134185,3.27414293795247e-45,1.27364160286351e-42
ENSGALG00000030571,4.77437410680685,6.83177384854561,1.12902963149875e-44,4.2699273424598694e-42
ENSGALG00000027533,4.57647530363264,6.47646855333463,1.7172301351825102e-44,6.31894278121889e-42
ENSGALG00000003003,6.00494855703003,5.39853736567318,2.04931137131891e-44,7.3424669264492e-42
ENSGALG00000001558,4.5241138662412,9.73870693581974,2.3256969085918e-44,8.11906754114804e-42
ENSGALG00000016286,4.67950735046263,7.3409378170237,2.6185919703822203e-44,8.913032419188489e-42
ENSGALG00000013723,7.23206482136988,11.3612047118662,2.93852742689484e-44,9.75806119931054e-42
ENSGALG00000016759,4.64263562215744,7.12597223854413,4.52215300793645e-44,1.4659312667393998e-41
ENSGALG00000026152,5.55628157230788,10.4759872314769,5.480540805261499e-44,1.73529216427059e-41
ENSGALG00000000690,11.8662683652344,3.86017569534124,5.73526130299904e-44,1.77467233273482e-41
ENSGALG00000035325,4.41568380093441,7.46072496572429,7.92926124435596e-44,2.39904204093125e-41
ENSGALG00000027874,4.64504744683873,5.72535013350075,3.88820027657289e-43,1.1508227557726098e-40
ENSGALG00000003932,7.05091174591924,10.0403152394112,2.1279301368991e-42,6.16420613061302e-40
ENSGALG00000046032,4.48139968801309,9.32763952323549,1.13754572175889e-41,3.22660104203069e-39
ENSGALG00000011544,4.48625597780848,5.56289283156522,3.25992558581453e-41,9.05793609201322e-39
ENSGALG00000006138,5.50367583113808,10.7386703958037,3.7438420319377995e-41,1.01944818529666e-38
ENSGALG00000032428,5.43607407036484,6.1978828570725,4.57347458276891e-41,1.22093836165488e-38
ENSGALG00000002886,7.78982024398351,3.69182361627322,2.0178461910394e-40,5.28326459442335e-38
ENSGALG00000001256,4.13039569544071,9.10963582651265,2.5121838457100497e-40,6.45346850176272e-38
ENSGALG00000019063,8.08508975432873,4.03237118472012,5.559917120737129e-40,1.40181984442289e-37
ENSGALG00000015062,6.9185899448795,4.074153156166,9.68774922734784e-40,2.3981582860062e-37
ENSGALG00000033391,6.27448607482861,6.12270346233405,1.63134602720693e-39,3.96621002864685e-37
ENSGALG00000019094,4.0864245415569,7.91382463614412,1.74322090869425e-39,4.16385134594248e-37
ENSGALG00000003624,4.9245006005126,5.59979587872958,1.52635880628721e-38,3.5829957151035e-36
ENSGALG00000045511,4.18938058308443,8.55785228091379,2.00896318947754e-38,4.6359379363960494e-36
ENSGALG00000032717,6.28968604576592,10.3207271664594,2.94495482861498e-38,6.68259333193216e-36
ENSGALG00000018439,11.4138663907202,3.40771386463984,7.7042046914666e-38,1.6918184979728702e-35
ENSGALG00000001470,4.01050879815946,7.9932479927576,7.67414337785911e-38,1.6918184979728702e-35
ENSGALG00000011182,7.70691634359751,4.17837620911243,1.03954903199507e-37,2.2465809635893401e-35
ENSGALG00000003651,4.25191507349678,8.35375297910648,1.25767268842387e-37,2.67550213326421e-35
ENSGALG00000011190,3.98106244084319,7.97042387513503,1.28660799121583e-37,2.69494889236978e-35
ENSGALG00000021627,7.53218330715445,7.57981906207986,4.71344648008775e-37,9.72326876157495e-35
ENSGALG00000023709,5.96252504145574,6.24159103773696,8.99351897275311e-37,1.8275635942393099e-34
ENSGALG00000043118,4.56011409258547,7.14805344427562,1.4976591225937599e-36,2.9986219050167597e-34
ENSGALG00000011668,6.82415878926042,6.58496495289533,5.4732117125062795e-36,1.07996778935903e-33
ENSGALG00000005408,3.91078257404545,5.5281706069917,6.63471633438115e-36,1.29045232703713e-33
ENSGALG00000002167,4.51187137900185,7.28117907629345,9.28843891653225e-36,1.78115627955756e-33
ENSGALG00000026970,5.10024860207666,9.52635322408491,2.3855738895096302e-35,4.51105395912134e-33
ENSGALG00000014811,3.94170916779508,9.44652771447185,2.47411407017631e-35,4.61439220074663e-33
ENSGALG00000013503,4.18275794948584,5.71113985738512,2.4690939416494297e-34,4.4822285354076006e-32
ENSGALG00000050206,4.43759010868976,6.29744501757563,5.30413782994734e-34,9.50208375720172e-32
ENSGALG00000012480,4.06147992958729,9.31596209209292,6.32653508391366e-34,1.11864643074655e-31
ENSGALG00000015110,4.83283325358249,4.12451075625941,1.15332372781732e-33,2.01314135310676e-31
ENSGALG00000039269,3.98767075705603,12.0176906389283,1.79858760057845e-33,3.0997177445412204e-31
ENSGALG00000029983,5.68247216223845,5.68424297936002,2.70363507847009e-33,4.6012489491712805e-31
ENSGALG00000045199,5.85130671806415,7.23532392035319,3.5995191294976e-33,6.05030283309997e-31
ENSGALG00000016964,5.24720990900139,8.00047176986502,4.23455300290888e-33,7.0309072115371305e-31
ENSGALG00000036747,3.57168022827977,8.07650421040423,5.66513742679613e-33,9.292873019979441e-31
ENSGALG00000052146,11.0012699364479,2.9968733148469,6.13129406257621e-33,9.937805793092281e-31
ENSGALG00000013911,4.26876366580451,8.9028902063155,9.2452432608475e-33,1.4808704352522198e-30
ENSGALG00000041978,4.73958551465516,8.37520616633676,1.1319371732884701e-32,1.7920144900375e-30
ENSGALG00000041221,3.78829852013035,6.02322114900464,1.18044918717047e-32,1.8473351360144697e-30
ENSGALG00000008739,3.49350744519735,7.07028101718288,1.33417124298726e-32,2.06417516741722e-30
ENSGALG00000048325,5.69978879780123,9.68721316467605,1.4359043192615e-32,2.19661093334217e-30
ENSGALG00000008098,3.62491431209917,7.8739923188005,2.16362040009013e-32,3.27307686080301e-30
ENSGALG00000015346,3.93984087813179,7.74624868783995,2.78428611665825e-32,4.165720382231e-30
ENSGALG00000042001,6.73991310869811,9.47012461864345,3.82367779979928e-32,5.65862752655078e-30
ENSGALG00000016142,8.49064281608621,8.87465391557178,3.88890721691563e-32,5.6932765331512095e-30
ENSGALG00000052396,6.52247253650937,3.22885846367033,5.0867887791205e-32,7.36772651358782e-30
ENSGALG00000010700,3.55298937954473,5.86247407573613,1.4892357268355401e-31,2.13430993903851e-29
ENSGALG00000003642,5.87556216332258,3.52612201763909,1.72793052770085e-31,2.45060147235907e-29
ENSGALG00000040444,5.08023855041194,4.02960094175074,2.3404431493720103e-31,3.2515442325204e-29
ENSGALG00000043208,3.50022359066688,8.48121250549226,2.4199617727217502e-31,3.32805853895016e-29
ENSGALG00000052643,3.97805043186478,8.72637398401092,2.4480232644608404e-31,3.33298367456343e-29
ENSGALG00000010623,4.83920370711367,5.26416264340852,2.5296776150712303e-31,3.41005551774206e-29
ENSGALG00000003025,5.89221412104347,3.3602714613317,4.21591567261754e-31,5.62742077281252e-29
ENSGALG00000012072,3.58632058434485,10.2491945145863,6.391766023856991e-31,8.44892178784591e-29
ENSGALG00000027786,5.45438558488419,7.6949771783703,7.592884257797691e-31,9.940107612491879e-29
ENSGALG00000012075,3.50517499001726,8.57993521323213,1.2885079550064298e-30,1.6606898970382299e-28
ENSGALG00000014659,4.92547651128146,5.19204207659083,1.2929352117962e-30,1.6606898970382299e-28
ENSGALG00000032746,4.57136497081082,4.33829169780422,1.3553607847001298e-30,1.72460159660675e-28
ENSGALG00000034478,8.86313181458753,9.71505589071948,2.0614813478302397e-30,2.59880264358414e-28
ENSGALG00000007651,3.72624489907107,11.1680023230224,2.3797464200893796e-30,2.9724997715153197e-28
ENSGALG00000015122,4.34763069494105,4.38088016733498,3.67042900731649e-30,4.5429900849649e-28
ENSGALG00000028256,8.97353850123069,4.48141090170473,4.01592848523892e-30,4.92584381320071e-28
ENSGALG00000029446,4.39685974549624,6.20763833057163,5.0390342563372595e-30,6.12557601785998e-28
ENSGALG00000006343,3.96401653361991,4.69403815144408,6.427597106355789e-30,7.7444012923038995e-28
ENSGALG00000037686,3.695395891332,6.40962976344981,6.748189348942739e-30,8.0593507005136395e-28
ENSGALG00000013861,3.31020194599715,8.09171550578465,7.071784874787759e-30,8.37237835393351e-28
ENSGALG00000029569,3.32263344263644,7.6303204232212,8.234261191177269e-30,9.66460914809298e-28
ENSGALG00000007356,3.54217470125796,6.33659489119355,8.64923128007636e-30,1.00648960579692e-27
ENSGALG00000013642,4.54721667487532,4.13135890021795,2.15895651942734e-29,2.49103330610197e-27
ENSGALG00000030907,7.69756947101466,5.85473038209939,2.56289387770445e-29,2.93225211302067e-27
ENSGALG00000005609,3.30578222032212,7.09216436075485,4.59603613462449e-29,5.21458599774271e-27
ENSGALG00000051954,3.20571319799421,6.55826893547923,5.21680793642946e-29,5.86998678136257e-27
ENSGALG00000001605,3.47605235878975,5.68037317388565,2.80684293500237e-28,3.13239070164404e-26
ENSGALG00000000720,3.6159007626777,9.91348068747094,2.89495860399387e-28,3.20446027588427e-26
ENSGALG00000033087,3.84243235668011,7.78048232463316,5.76967463811065e-28,6.33500969337714e-26
ENSGALG00000007052,3.18032005629544,7.82411361479449,9.0298012688404e-28,9.835259542020969e-26
ENSGALG00000017199,3.74830883672625,4.88757298409654,9.33917404027915e-28,1.0091496393523901e-25
ENSGALG00000014297,4.36866889857619,9.8769994178467,9.98351695612619e-28,1.07028018391857e-25
ENSGALG00000016559,3.46453219123835,5.8901683424952,1.5009271076941999e-27,1.59649395087942e-25
ENSGALG00000036942,3.56836149873209,6.23448019258397,1.83012643893133e-27,1.93156367953877e-25
ENSGALG00000028037,3.73339792069774,7.53094796468272,3.12265249869197e-27,3.2703779822839404e-25
ENSGALG00000037166,4.03950235242249,5.56466512000906,3.8900809177415396e-27,4.0430115797748905e-25
ENSGALG00000010636,3.50250178300088,5.22690535011179,4.05123255460454e-27,4.17860085082885e-25
ENSGALG00000013468,4.41532748334476,6.23078412759981,4.84012524237112e-27,4.954759787585171e-25
ENSGALG00000043355,7.64551521578263,2.65138878269916,6.70708182996744e-27,6.814695456343781e-25
ENSGALG00000015712,8.04233389658142,7.37785222297125,1.0200707130759899e-26,1.02876020433553e-24
ENSGALG00000012576,6.20411766970367,3.61846941079358,1.06664067274392e-26,1.0678171146623901e-24
ENSGALG00000049427,6.69148005395728,2.89335649552828,1.0935091057813001e-26,1.08672456023448e-24
ENSGALG00000021092,5.39085226639124,3.66911312150494,1.41575295047512e-26,1.39677365367527e-24
ENSGALG00000007381,3.70943654551276,8.05726420081056,1.46455180040358e-26,1.4345232203233601e-24
ENSGALG00000049356,4.42757716838245,6.43874327350148,1.76927598943131e-26,1.70841791461754e-24
ENSGALG00000002525,4.84485379851604,9.95144100237049,1.97793617687475e-26,1.89645077803871e-24
ENSGALG00000054912,8.74782425987684,2.91998026419352,3.1263148380821e-26,2.97655779863551e-24
ENSGALG00000014585,6.74477808857944,8.3552639725358,2.66174339509186e-25,2.51664141140109e-23
ENSGALG00000010961,3.41822842081516,6.6863690927357,3.75150125042138e-25,3.52253031203359e-23
ENSGALG00000011531,3.29524310179504,6.9003961242454,6.34227101176671e-25,5.914384919534499e-23
ENSGALG00000012538,5.57012522795211,6.89824048850626,8.18371109074509e-25,7.57967527214247e-23
ENSGALG00000032260,3.49192791506459,8.5136945184042,8.31936729116311e-25,7.653255788458499e-23
ENSGALG00000002549,3.04670916417306,9.15879567073892,1.12793748026792e-24,1.03066233515756e-22
ENSGALG00000009479,7.59945715380231,9.74397679397084,1.23066019747426e-24,1.1170292392408e-22
ENSGALG00000027345,3.77305033407804,6.62655689344407,1.47976176572257e-24,1.3342355258485299e-22
ENSGALG00000038146,3.02328905614077,7.73451311437194,1.70818750982549e-24,1.5300640096232899e-22
ENSGALG00000015395,6.38640138001709,3.31267000274442,2.79875604438073e-24,2.4905270290355297e-22
ENSGALG00000028290,2.85823021722923,6.75863408092298,3.8413275605543e-24,3.39608277512642e-22
ENSGALG00000010629,2.90173236251023,8.0766969467028,7.33416512507454e-24,6.40093962678781e-22
ENSGALG00000038096,6.09013266300327,9.1883014676752,8.593870102370321e-24,7.452582257565089e-22
ENSGALG00000037029,4.46595408523873,3.7405803746423,1.4045933110297802e-23,1.21035050187787e-21
ENSGALG00000004859,3.20409349194156,10.6225649004985,1.46812615192643e-23,1.25633068824627e-21
ENSGALG00000002888,3.66112313312994,4.41415188185713,1.47640771295926e-23,1.25633068824627e-21
ENSGALG00000003614,2.88459810875855,5.67060099096151,2.15358634953876e-23,1.82118497819691e-21
ENSGALG00000005757,2.98766638704762,9.37743523100043,2.60142383444566e-23,2.18632009296158e-21
ENSGALG00000037933,4.29157559614177,3.32818560674648,2.9205144986257603e-23,2.43943588336133e-21
ENSGALG00000006479,10.3535393004834,2.35604606979498,3.0028933087494e-23,2.4929507560136e-21
ENSGALG00000046187,3.06871490507961,9.27035444958029,3.1042682221920503e-23,2.56149162697847e-21
ENSGALG00000035075,3.01703024456779,8.7828331535065,3.43867551580301e-23,2.8203353703408402e-21
ENSGALG00000005619,12.5582393582547,4.54763828141033,5.0862015094610703e-23,4.14662476355164e-21
ENSGALG00000016919,7.55537777744719,7.52013276369025,5.39963516207529e-23,4.37595432926518e-21
ENSGALG00000028982,3.58263482906107,9.53616402397815,6.21345920734877e-23,5.00569509515109e-21
ENSGALG00000043015,5.72918759367065,3.26593106033368,7.2460966033903e-23,5.80327089736229e-21
ENSGALG00000051068,4.13223572263814,5.7078897319447,1.3141284239933899e-22,1.0463075141912301e-20
ENSGALG00000000081,6.14787382289977,5.89136514329602,1.3557088074818798e-22,1.0731381054573101e-20
ENSGALG00000050946,3.06743087456679,6.29886664696696,1.5123937283706e-22,1.1902451220673801e-20
