,logFC,logCPM,PValue,QValue
ENSGALG00000013605,-2.23317721710537,7.21806834416143,7.76757758148581e-09,6.25313533423491e-07
ENSGALG00000012705,-2.21643894139199,6.02461695263438,8.40369983554143e-09,6.72447860936727e-07
ENSGALG00000000461,-2.514441773782,7.32562476239365,9.96386829274304e-09,7.83136464689384e-07
ENSGALG00000004519,-2.09419367777416,5.58018066562522,1.05670032622278e-08,8.20827510714457e-07
ENSGALG00000006637,-2.18252659169551,4.49585411900059,1.11108070694097e-08,8.58051455249822e-07
ENSGALG00000013311,-2.45247123403429,4.17112564988659,1.17101671778605e-08,8.93943394388053e-07
ENSGALG00000053077,-2.51364862428901,3.79917272340333,1.44104280427081e-08,1.07535795332186e-06
ENSGALG00000006670,-2.16560758948193,5.90561378813618,1.49518500214639e-08,1.10952750745868e-06
ENSGALG00000028982,-2.552180662476,6.08720318619864,1.59948831384713e-08,1.16736281718854e-06
ENSGALG00000004980,-1.76938504755996,5.53331521101671,1.6192976236537e-08,1.17536231338754e-06
ENSGALG00000016651,-2.08351409168304,4.1108017415135,1.91954801417995e-08,1.37082560604044e-06
ENSGALG00000008359,-2.36695381455701,6.85223892794727,2.06094767579592e-08,1.45614723285092e-06
ENSGALG00000026119,-2.41911339118824,4.12679918616218,2.08082750957308e-08,1.46241438146345e-06
ENSGALG00000003742,-2.32831200535787,4.2126958104382,2.17907319719452e-08,1.52340154096499e-06
ENSGALG00000008786,-1.93303171904087,4.40234594193737,2.3156525370491e-08,1.60202149216788e-06
ENSGALG00000013568,-3.03149243121827,4.82110985389327,2.39698325270502e-08,1.64969577956895e-06
ENSGALG00000054718,-2.62151320220106,5.83398158647982,2.55102194529528e-08,1.73770382047985e-06
ENSGALG00000005909,-2.22481350591553,5.41815498925988,2.62544944870695e-08,1.7702459404657e-06
ENSGALG00000007447,-2.16149120533195,9.66124141341433,2.68560451350307e-08,1.80166084610411e-06
ENSGALG00000043727,-2.98131879952086,6.81875221618386,3.02718798458626e-08,2.0005043780726e-06
ENSGALG00000042227,-2.15585231579561,4.98427218015242,3.12723704691373e-08,2.04626057606676e-06
ENSGALG00000013094,-2.37395192120743,4.15060470900272,3.3027567530281e-08,2.1400252658767e-06
ENSGALG00000043009,-3.60726315538381,6.44634668328205,3.85508209299654e-08,2.4500983464724e-06
ENSGALG00000009428,-1.71656402785955,6.9675954630381,4.132007576438e-08,2.60120647572635e-06
ENSGALG00000001564,-2.32678040156322,9.05488803513293,4.23050862137298e-08,2.65065311404233e-06
ENSGALG00000019077,-2.63902811631801,4.23871254405104,4.74998960332464e-08,2.9621648779794e-06
ENSGALG00000005061,-2.42441245179271,6.52062700710094,4.91919687160677e-08,3.05335009558658e-06
ENSGALG00000007157,-2.19159288679188,5.26041764583768,5.27663749872433e-08,3.25998027421188e-06
ENSGALG00000014094,-1.64177392975672,5.3339003334072,5.42063992919995e-08,3.33344260090569e-06
ENSGALG00000030802,-2.43761397561619,6.68280190802962,7.16377844624473e-08,4.36497564685637e-06
ENSGALG00000013723,-2.29866641026078,4.39948972255722,7.65089271154325e-08,4.6147609771088e-06
ENSGALG00000009289,-1.74007968123148,4.96758154887383,8.41765611892636e-08,4.96941005456439e-06
ENSGALG00000003841,-2.19818454740299,4.60777118878369,8.93888888166555e-08,5.25377261129042e-06
ENSGALG00000006663,-2.29476571601112,9.01200536424475,9.02274573790875e-08,5.27969742892695e-06
ENSGALG00000008445,-1.63761263198465,4.47767205355822,1.0208936484316e-07,5.87035945113286e-06
ENSGALG00000007048,-1.77590423268887,6.50212764765204,1.03381822865013e-07,5.91905497032743e-06
ENSGALG00000010649,-2.17038115534037,9.2923535249696,1.05141256236859e-07,5.98915238723186e-06
ENSGALG00000003361,-1.795621220284,6.75104332341594,1.0550791678177e-07,5.98915238723186e-06
ENSGALG00000010651,-1.78919063073834,7.88416504172205,1.10526434260847e-07,6.22085858596116e-06
ENSGALG00000048911,-2.17274170930956,3.0084679799916,1.15310070791208e-07,6.42830640193383e-06
ENSGALG00000049653,-1.93038310351435,8.75629005686314,1.15664023945057e-07,6.42830640193383e-06
ENSGALG00000021572,-1.70950675127532,7.26627491749427,1.33164340960465e-07,7.30918157428865e-06
ENSGALG00000006707,-2.19179977628931,4.73226204593217,1.37809540327635e-07,7.50214804988514e-06
ENSGALG00000006642,-1.7549979217786,4.92271212706774,1.38769873308699e-07,7.5235927639161e-06
ENSGALG00000004597,-1.94101393786442,3.38933722768868,1.53142511933395e-07,8.23559508506593e-06
ENSGALG00000003478,-2.245735867752,3.64185421580121,1.55806842990945e-07,8.34508990100291e-06
ENSGALG00000052882,-1.98859099687221,4.8309221341905,1.57011328265244e-07,8.37582921022987e-06
ENSGALG00000016992,-2.18540024002151,4.947079641067,1.65652962151576e-07,8.80147318503752e-06
ENSGALG00000028172,-2.1710867996765,7.15822738613226,1.68401577873798e-07,8.91186517489107e-06
ENSGALG00000009880,-2.28758913424828,3.78426430626917,1.71047010980362e-07,9.01594224941329e-06
ENSGALG00000035733,-1.68741730368973,5.25732514491484,1.83031346362331e-07,9.53413872051313e-06
ENSGALG00000032239,-2.42913929180098,3.24309333850134,1.85417629424295e-07,9.54613322342213e-06
ENSGALG00000007090,-2.78065389136054,4.00777382048144,1.84431044097684e-07,9.54613322342213e-06
ENSGALG00000030800,-1.5742369372828,5.03627072485804,1.88018951719647e-07,9.64268623819332e-06
ENSGALG00000004613,-2.01000572604537,4.78143675637476,1.97109896961164e-07,1.0034037490843e-05
ENSGALG00000010315,-1.87685237510628,6.28559338478141,1.97160565016188e-07,1.0034037490843e-05
ENSGALG00000005330,-2.29719409910464,5.89399112858904,2.02869567095685e-07,1.02676092269131e-05
ENSGALG00000011744,-2.48950134173096,7.0515943929457,2.0536645060047e-07,1.03328884974471e-05
ENSGALG00000019552,-2.13106445379281,7.42851538243898,2.13445894485991e-07,1.06988747790846e-05
ENSGALG00000023296,-2.0250263677202,8.83700518427499,2.31486666093218e-07,1.15595390440459e-05
ENSGALG00000033885,-1.90967874797043,6.78819193592221,2.3680005688293e-07,1.17805811070261e-05
ENSGALG00000044485,-2.19099759460769,6.67174871350143,2.39310075591777e-07,1.18610288585283e-05
ENSGALG00000001253,-1.62722958075346,5.04191037505374,2.42306804857774e-07,1.19649118547428e-05
ENSGALG00000003955,-1.98181965042492,6.71048316517531,2.43992842057208e-07,1.20035441520219e-05
ENSGALG00000009943,-2.04313882995887,6.74401051626927,2.71561183062103e-07,1.33105062531879e-05
ENSGALG00000028622,-2.06580411446708,4.61732330166322,2.80833750967783e-07,1.36142872777557e-05
ENSGALG00000043931,-1.93898439282777,3.22224049040391,2.96244109973651e-07,1.42058141255596e-05
ENSGALG00000003645,-1.46048971118945,4.9945959128048,2.98758534686786e-07,1.42748547346928e-05
ENSGALG00000007193,-1.96758218392996,4.6861587034564,3.02143896812639e-07,1.4384865166173e-05
ENSGALG00000016804,-4.2329196306333,0.430261727034114,3.03831898633798e-07,1.44135682484027e-05
ENSGALG00000014722,-1.86278574261804,5.78093795390033,3.0632302082384e-07,1.44800309096194e-05
ENSGALG00000008544,-2.19302565480003,4.647370622793,3.25333624608953e-07,1.52699877585891e-05
ENSGALG00000000379,-2.20657128459969,9.31248629667303,3.31750812603992e-07,1.55163593092212e-05
ENSGALG00000008661,-2.19190991254234,7.43066199277226,3.33404804005766e-07,1.55390035495038e-05
ENSGALG00000002532,-2.39172168319384,5.68229202760214,3.40147833064923e-07,1.56881377312547e-05
ENSGALG00000046729,-2.86371143635974,8.06651299679886,3.3880911317499e-07,1.56881377312547e-05
ENSGALG00000020249,-2.08059468816626,8.81694209567941,3.39479153138484e-07,1.56881377312547e-05
ENSGALG00000052868,-2.26437919033326,5.92939105154385,3.68084842542563e-07,1.68595550465271e-05
ENSGALG00000050058,-2.00005808210977,6.3127742857504,3.89256777660154e-07,1.76467500944021e-05
ENSGALG00000054766,-2.03866704500427,10.3402209094519,3.93167616060574e-07,1.77634198780021e-05
ENSGALG00000014930,-2.54522210462544,3.19134700137388,3.96827282276616e-07,1.78679891202722e-05
ENSGALG00000035901,-2.18064829876853,4.75094100688983,4.51959206139607e-07,2.00781743650582e-05
ENSGALG00000016531,-1.49386901881449,7.67938286794531,4.76483524383249e-07,2.10270121408063e-05
ENSGALG00000003747,-2.10940027375826,7.46726727864711,4.78304662388476e-07,2.10374861937289e-05
ENSGALG00000046504,-7.62548641578275,-0.251851972208589,4.97445637548623e-07,2.17354289590735e-05
ENSGALG00000052022,-2.11975479802779,5.01948164195231,5.04097757225249e-07,2.19538705220426e-05
ENSGALG00000011880,-1.97473983970002,6.00480683033399,5.06388156824419e-07,2.19815486506496e-05
ENSGALG00000031700,-2.01810776168724,4.15183735954746,5.3960566604009e-07,2.3271370331203e-05
ENSGALG00000012702,-1.74570477859983,6.08364778136649,5.43009599813287e-07,2.33423835414883e-05
ENSGALG00000012156,-1.85980210000096,3.72992084859361,5.63558249460165e-07,2.41475620244496e-05
ENSGALG00000012319,-1.609234866987,4.73745166208139,6.37161020071359e-07,2.70396480179165e-05
ENSGALG00000012872,-2.06445699001561,5.76801026807443,6.43133144757407e-07,2.72061705790211e-05
ENSGALG00000008916,-1.42639596028078,5.21404627472061,6.49014786731113e-07,2.73678203560298e-05
ENSGALG00000009900,-1.96213179112408,6.50759196262025,6.69296195883398e-07,2.81337385124025e-05
ENSGALG00000038556,-2.20319675487846,5.72223721264,7.03255789559606e-07,2.94679705133131e-05
ENSGALG00000003409,-2.2682090262432,8.87955280736805,7.14578949582289e-07,2.98482773185583e-05
ENSGALG00000038748,-2.01927944325951,9.10186391195521,7.29035495176329e-07,3.01675342131688e-05
ENSGALG00000031170,-2.45251790620304,2.8191276288462,7.28493587457051e-07,3.01675342131688e-05
ENSGALG00000009965,-2.22700312228169,9.31936637298732,8.06819512612581e-07,3.31795157462319e-05
ENSGALG00000009638,-2.41341165349049,3.26702946354618,8.54314876896241e-07,3.49165061840393e-05
ENSGALG00000005422,-2.15556147652449,6.4166501320396,8.71002853270344e-07,3.54893585889263e-05
ENSGALG00000005022,-1.9264390463817,7.30356075380656,8.76837859768242e-07,3.56178510437357e-05
ENSGALG00000011444,-1.71573790647609,5.58469246378403,8.83191174793205e-07,3.57665499231041e-05
ENSGALG00000032366,-1.58582358476945,5.8881404292841,9.12475003741572e-07,3.68401382209705e-05
ENSGALG00000007320,-2.07878106010291,3.55136863289665,9.29036686083748e-07,3.73951342462134e-05
ENSGALG00000030450,-2.07790952694806,5.07530981180421,9.38748036756221e-07,3.76718736321235e-05
ENSGALG00000004645,-1.64849805067566,5.11137991592803,9.97567352940596e-07,3.96727160152992e-05
ENSGALG00000008875,-1.99348359547073,4.31743397869542,1.01345541378849e-06,4.01842634667241e-05
ENSGALG00000028627,-2.05040997220539,7.12231746332426,1.02116840903188e-06,4.02497922171229e-05
ENSGALG00000010939,-2.18841080917923,2.77467735265826,1.01885825749529e-06,4.02497922171229e-05
ENSGALG00000003860,-2.37739131677418,5.53830107082622,1.04068168597329e-06,4.08975586827906e-05
ENSGALG00000001289,-2.47328497528053,6.64472162997915,1.05101414308875e-06,4.11817724561885e-05
ENSGALG00000046461,-1.74981728624277,7.28787985174127,1.07047414394441e-06,4.18209060412164e-05
ENSGALG00000015688,-1.41318932718862,5.16725651242124,1.16241231628628e-06,4.48453666167927e-05
ENSGALG00000051259,-1.82674108835755,4.37928214154729,1.17424984805035e-06,4.49497427425154e-05
ENSGALG00000030988,-2.23663398899119,6.96216595561189,1.17341308493214e-06,4.49497427425154e-05
ENSGALG00000004345,-2.37570006876786,5.57380396381892,1.1786715894056e-06,4.49893526496396e-05
ENSGALG00000004460,-1.50020562735791,6.2634671335628,1.1830844762561e-06,4.50283985619191e-05
ENSGALG00000052494,-1.50874227264965,4.53595792985887,1.18910260793118e-06,4.51281426889998e-05
ENSGALG00000005118,-2.44673793554465,3.45512900141122,1.20392853083278e-06,4.5560634401857e-05
ENSGALG00000004475,-2.03536530408532,5.21103566418266,1.27692987374042e-06,4.80494603764701e-05
ENSGALG00000045684,-2.18909747699829,7.32993531728888,1.31326546999192e-06,4.92771334404029e-05
ENSGALG00000049065,-2.16473123107491,8.15606498473719,1.32292414747578e-06,4.949972239696e-05
ENSGALG00000007744,-2.15678195702937,5.39325728952719,1.41445906462753e-06,5.26281785866876e-05
ENSGALG00000001840,-2.08798322657246,6.48369192833899,1.53038154714528e-06,5.66241172443754e-05
ENSGALG00000045085,-1.45373788588974,6.65199530637073,1.58814305609155e-06,5.85980672612892e-05
ENSGALG00000000311,-1.69684978098305,6.23033325756157,1.62392172131658e-06,5.94230088822263e-05
ENSGALG00000049364,-2.05252611310199,5.80290837237626,1.69409690320607e-06,6.16512031925651e-05
ENSGALG00000002878,-1.51001126013323,5.91733804439413,1.69970488826257e-06,6.16862842371358e-05
ENSGALG00000016455,-3.17487677252871,2.44685325034328,1.76808974287928e-06,6.38193914528953e-05
ENSGALG00000040957,-1.87945848875273,3.71704751830798,1.76572466783871e-06,6.38193914528953e-05
ENSGALG00000006286,-1.61858843344939,4.54687270044947,1.82212481038077e-06,6.55915551660916e-05
ENSGALG00000008653,-1.67467762897042,7.02325879431681,1.83017103092312e-06,6.57031400101399e-05
ENSGALG00000004070,-1.88497569457935,7.3008548967479,1.87354992994635e-06,6.70648163818754e-05
ENSGALG00000013207,-2.62740368866088,2.89985767385095,1.91126047150574e-06,6.80623936809938e-05
ENSGALG00000001314,-1.97551659924915,6.03766163898675,1.9507866641688e-06,6.90994646937443e-05
ENSGALG00000014727,-2.10588179253472,6.99772420820552,2.02229280221265e-06,7.13547192539315e-05
ENSGALG00000039628,-2.09757361285792,4.378077255763,2.02519981621111e-06,7.13547192539315e-05
ENSGALG00000003381,-1.93801254746238,9.18228484838655,2.08614333189998e-06,7.33075181947815e-05
ENSGALG00000002632,-1.6918556110802,6.7483098438403,2.15334715193566e-06,7.48767283224121e-05
ENSGALG00000025898,-2.17716245374589,7.2286143901899,2.18982397394675e-06,7.59462972478713e-05
ENSGALG00000003429,-1.58297328922898,6.40553876088111,2.31959856543867e-06,7.96155755677569e-05
ENSGALG00000039300,-1.32234317181241,5.93352849290017,2.45023837102458e-06,8.36671369725438e-05
ENSGALG00000009738,-1.91580203812759,5.08041645964519,2.45758308577939e-06,8.37027593036094e-05
ENSGALG00000046788,-2.67264683728717,1.68859563609372,2.57959131433173e-06,8.72195731014876e-05
ENSGALG00000034188,-1.75110162997822,3.2222124803151,2.60550517103079e-06,8.78399116416295e-05
ENSGALG00000016400,-2.64451525691945,6.93251027180572,2.71227310621388e-06,9.09775850248459e-05
ENSGALG00000029270,-1.7069570485159,6.79962443333965,2.91452399667265e-06,9.63025429049822e-05
ENSGALG00000053665,-2.0586524671889,4.11152901855307,2.94056097424428e-06,9.6921765312374e-05
ENSGALG00000047034,-2.02815346843626,6.92661031860185,2.9824554269996e-06,9.8059295635732e-05
ENSGALG00000021143,-1.64161975293932,8.80242313526488,3.12516089055843e-06,0.0001024975607636
ENSGALG00000002594,-1.72589300453222,6.75915256490299,3.32802634294517e-06,0.0001086146779197
ENSGALG00000050395,-2.54841173631212,2.01685003178043,3.32559624691036e-06,0.0001086146779197
ENSGALG00000014736,-2.31233780568913,3.37765905826257,3.39980894825397e-06,0.0001104412983414
ENSGALG00000026081,-2.0304879238595,6.65013602678027,3.49112125357397e-06,0.0001131038136859
ENSGALG00000042148,-1.55413168422585,8.85593971138807,3.54321116224573e-06,0.0001145121018688
ENSGALG00000009552,-2.14317036600503,5.93914723592679,3.56775849879183e-06,0.000115025573154
ENSGALG00000000824,-2.17413932910584,7.07724822658495,3.63380036484941e-06,0.00011658881702
ENSGALG00000031430,-2.08894446442817,7.11175990270585,3.80248492281214e-06,0.0001211294562426
ENSGALG00000006236,-2.16469073650118,4.57558154157119,3.80267885667225e-06,0.0001211294562426
ENSGALG00000038520,-1.83041220092435,3.54302977916112,3.94240177707744e-06,0.0001246831495355
ENSGALG00000031862,-1.31300886896259,5.0060943130482,3.99938941372645e-06,0.0001258859942713
ENSGALG00000007557,-1.65999773901882,5.37043837464653,4.07184280699841e-06,0.0001278635650244
ENSGALG00000003520,-1.56350250176502,3.90742186267643,4.15571318660831e-06,0.0001298831488416
ENSGALG00000011854,-1.52069778369155,6.29701830180222,4.1850691375833e-06,0.0001304935994237
ENSGALG00000050760,-1.99522761719728,6.28052000046421,4.21206375632363e-06,0.0001310277350708
ENSGALG00000016498,-2.28200260431878,4.11249319665201,4.39650502845629e-06,0.0001364457390023
ENSGALG00000011534,-1.51016984271054,6.82110600789498,4.43406068343942e-06,0.000137290508294
ENSGALG00000013022,-2.34613942119871,1.92668228645664,4.53152308834645e-06,0.0001393338453298
ENSGALG00000007963,-1.42296199595551,4.21950200342331,4.57395259288584e-06,0.0001403136542524
ENSGALG00000005772,-1.47058388501288,6.27787989140084,4.71071774423773e-06,0.0001438447443602
ENSGALG00000005688,-2.09869743455101,6.022367008283,4.81856536008486e-06,0.0001468004671513
ENSGALG00000049026,-1.50986549986864,6.100937704036,4.86460069455286e-06,0.0001478638238575
ENSGALG00000002389,-3.03311585311632,2.50047412215687,4.90369443540048e-06,0.0001487118109256
ENSGALG00000001606,-1.72524490458522,6.50643402268129,4.9729862431147e-06,0.0001504696498116
ENSGALG00000011432,-1.76332640386475,8.14344226893373,5.02900502502934e-06,0.000151474543645
ENSGALG00000039311,-2.55540906761539,3.0999698935878,5.08359147874288e-06,0.0001527722751405
ENSGALG00000028801,-1.29686312629947,5.85064975470295,5.38836635163541e-06,0.0001604790812752
ENSGALG00000007078,-1.46969337463796,7.20760686191276,5.42652803683027e-06,0.0001612540758684
ENSGALG00000041403,-1.34460426996138,6.46966128441219,5.68816013273792e-06,0.0001686514085784
ENSGALG00000041626,-2.2119134242685,6.66364909194643,5.7271635878594e-06,0.0001690531420834
ENSGALG00000014186,-2.34639237135937,6.18127202776733,5.71710883784839e-06,0.0001690531420834
ENSGALG00000013297,-1.94523722412496,4.2330962368844,5.87184912259032e-06,0.0001714192788909
ENSGALG00000008903,-2.02949156602581,9.03784864451524,6.28023089441449e-06,0.0001813484934141
ENSGALG00000016810,-2.5594061822799,1.99739755149707,6.50712035786109e-06,0.0001866826775668
ENSGALG00000031896,-1.87084514527377,6.69720810474487,6.64269663174564e-06,0.0001901615072402
ENSGALG00000039735,-1.99407523503677,5.69897332494116,6.78537489578025e-06,0.000193828246754
ENSGALG00000031035,-1.44100025557363,7.03969351281231,6.80704292805019e-06,0.0001940299382259
ENSGALG00000013042,-1.75295039673857,3.24004477945334,6.99915513241485e-06,0.0001973880628956
ENSGALG00000011865,-2.04538006906491,6.77350327109601,7.13339710029397e-06,0.0002007476984813
ENSGALG00000047879,-1.56999835452966,5.43479118095131,7.31862819300992e-06,0.0002055250280924
ENSGALG00000003818,-1.75679563779786,3.618495248109,7.34736863227818e-06,0.0002058968302585
ENSGALG00000048563,-2.12475495581565,3.8045282265988,7.45026554873371e-06,0.0002074672479744
ENSGALG00000044020,-1.76475518102777,3.03379419870285,7.6912123473713e-06,0.0002132826171401
ENSGALG00000012857,-2.30349484599258,6.3693678499673,7.76358397942524e-06,0.0002148410124973
ENSGALG00000010722,-4.20566520513688,1.05251778000843,7.79238287829623e-06,0.0002151896502544
ENSGALG00000006035,-1.26144066273051,7.54545960374424,8.0242037966604e-06,0.0002211317407282
ENSGALG00000051677,-1.50473745786432,5.13405784493027,8.05292460911631e-06,0.0002214637631115
ENSGALG00000034693,-1.41724513933748,6.99402500715749,8.17120796507313e-06,0.0002237900111341
ENSGALG00000006409,-2.09866304521043,5.15778918462157,8.5060420239855e-06,0.0002320036061696
ENSGALG00000016817,-1.61975677972614,8.50734329519725,8.57684803276571e-06,0.0002334554762689
ENSGALG00000031741,-1.48851537012208,5.4686898360367,8.79724247083744e-06,0.0002385310205477
ENSGALG00000002671,-1.67679454145983,3.58214630803773,8.94663333387672e-06,0.0002415409158005
ENSGALG00000008053,-1.71058833245995,4.50207662052468,9.29185988248785e-06,0.0002498456980143
ENSGALG00000025780,-1.43311980480783,4.16079142709697,9.45628926196085e-06,0.0002527321735747
ENSGALG00000011076,-1.55461742810095,4.44889026725107,9.43943858416711e-06,0.0002527321735747
ENSGALG00000001373,-1.52460311286841,6.78241615219221,1.005690106612e-05,0.0002677070478181
ENSGALG00000005079,-1.99327831815979,8.40770069866376,1.02510166773865e-05,0.0002717849391731
ENSGALG00000006424,-1.56209315146141,6.89662177560193,1.03575231885267e-05,0.0002740617141697
ENSGALG00000047861,-1.35098557991873,5.42059617084905,1.08392729731224e-05,0.0002856707597261
ENSGALG00000002610,-2.45175879541932,3.32950898646862,1.1047538386864e-05,0.0002905830740449
ENSGALG00000052244,-1.88522246049886,5.31690723514447,1.17349306148642e-05,0.0003074459237815
ENSGALG00000012985,-3.74555872531088,0.0140631348308163,1.20443698560325e-05,0.0003149318204678
ENSGALG00000015027,-1.38934066724843,6.90099355351243,1.20704626721504e-05,0.0003149940190062
ENSGALG00000044716,-1.64506158821252,8.49213511306754,1.21194836463105e-05,0.0003156531397528
ENSGALG00000031301,-2.47967127132905,2.20606145769547,1.25760659769011e-05,0.0003269038833095
ENSGALG00000014983,-1.66269985547361,4.05500754629105,1.27182124405765e-05,0.0003299531559534
ENSGALG00000034970,-1.49424174287453,4.20297416025061,1.34624090885062e-05,0.0003477693801509
ENSGALG00000016251,-2.08676583772822,5.45690595705276,1.35032838140564e-05,0.0003477693801509
ENSGALG00000013795,-1.34096020896098,6.40822264526988,1.35096740313112e-05,0.0003477693801509
ENSGALG00000014537,-1.60246210615207,3.50693225752429,1.37911626134219e-05,0.0003536448127298
ENSGALG00000003304,-1.59393261669726,5.63802835200156,1.37852268212169e-05,0.0003536448127298
ENSGALG00000015170,-1.39958280635859,6.53996769113951,1.40249121549945e-05,0.0003589458731306
ENSGALG00000003353,-2.35365099163541,3.28870245262342,1.42846211924612e-05,0.0003648896601912
ENSGALG00000020331,-1.37935164733648,5.61484588883595,1.46253447686705e-05,0.0003728761124035
ENSGALG00000003693,-1.58642846275366,10.7298272399341,1.47063289313691e-05,0.0003731353447042
ENSGALG00000004662,-1.97201320911743,2.54875275026405,1.47047171857884e-05,0.0003731353447042
ENSGALG00000008077,-2.00345662221646,4.26854633571512,1.47197862399336e-05,0.0003731353447042
ENSGALG00000010493,-1.39955437281361,5.69186521169693,1.4786822867404e-05,0.0003741207012337
ENSGALG00000009282,-1.79487058598394,4.80615438308346,1.48195735767002e-05,0.000374236493953
ENSGALG00000012730,-2.0339811941025,5.41508431039553,1.51165065679412e-05,0.0003806167603515
ENSGALG00000013785,-1.74792063386597,4.00755271199518,1.52202246664776e-05,0.0003814532910279
ENSGALG00000013575,-2.08532762687412,8.21825193639397,1.52032224596585e-05,0.0003814532910279
ENSGALG00000027805,-1.954625191473,4.05114478417751,1.53514151962071e-05,0.0003832948271639
ENSGALG00000032992,-1.77305249618087,5.61721834349809,1.55024078084768e-05,0.0003856151365543
ENSGALG00000041988,-2.45414642753855,4.89545069200925,1.55747308930635e-05,0.0003866900008459
ENSGALG00000006109,-1.59519009862986,4.37290310434175,1.56373121896498e-05,0.0003875194362222
ENSGALG00000009718,-1.47566622955907,4.21174016123353,1.5787254775797e-05,0.0003905067135696
ENSGALG00000008206,-1.82965637491463,6.76412538985806,1.60909293916977e-05,0.000397278466747
ENSGALG00000030055,-1.82739424333622,7.65688971475352,1.62947937377027e-05,0.0004008217504035
ENSGALG00000006818,-1.27883819276786,7.5970689733485,1.6536731519537e-05,0.0004052719645276
ENSGALG00000000264,-1.58113755087494,5.29832125911828,1.65979984884002e-05,0.0004053223350346
ENSGALG00000007331,-1.88802057806386,8.4595523823389,1.68251576151846e-05,0.0004100707680779
ENSGALG00000005685,-1.38712037501825,4.27541704142514,1.69367433914043e-05,0.0004120343634945
ENSGALG00000012345,-1.51734419706881,4.56581147572431,1.70252675010744e-05,0.0004134307645644
ENSGALG00000005802,-2.42414380914107,2.94878135331239,1.80327529874236e-05,0.0004370968210437
ENSGALG00000001051,-1.69745422699654,6.57083852201666,1.86623750347541e-05,0.000451534294329
