,logFC,logCPM,PValue,QValue
ENSGALG00000008439,-4.83837270451298,7.97403438744927,2.15039123999742e-53,1.0087559458249999e-50
ENSGALG00000041344,-4.65804334472034,5.78832103202086,7.74371818933623e-32,1.07495451273194e-29
ENSGALG00000012061,-4.11109698772853,7.47063498550289,4.529771627632399e-31,5.86885840212488e-29
ENSGALG00000003841,-3.9212841877952,4.5142240012616,1.81497679078365e-29,2.09245290354413e-27
ENSGALG00000050058,-3.12859471427078,6.2382049741918,1.95849121475988e-29,2.238933990386e-27
ENSGALG00000014910,-3.10744950111689,8.18059558459508,3.30247531796935e-29,3.68253067423402e-27
ENSGALG00000015683,-3.19516283241037,5.43521441390964,5.593116663978439e-29,6.13619024973893e-27
ENSGALG00000034100,-3.48442658101595,6.36821972381628,8.88557076655974e-28,9.298408054482979e-26
ENSGALG00000005845,-2.89928593183202,9.09529277708502,4.1708284281753897e-26,4.05285356692129e-24
ENSGALG00000002595,-2.9649285254926,7.18842269348403,6.52096500836841e-26,6.20358097719187e-24
ENSGALG00000034085,-4.28037517613096,4.39854909397569,1.8246698260576e-25,1.71191781473707e-23
ENSGALG00000008638,-4.69931021707756,4.11706009145862,1.11257122894032e-23,9.34285123364448e-22
ENSGALG00000008544,-3.2217831399457,4.6081911498958,1.8305928787287902e-23,1.52781506271328e-21
ENSGALG00000004852,-2.74482002723899,6.37286756919598,3.8422592173135604e-23,3.1488008670080502e-21
ENSGALG00000010433,-3.30676889835151,5.6044530903502,7.42269320311932e-23,6.01061418662114e-21
ENSGALG00000015849,-3.46479787090619,3.9677676400955,1.36152685505126e-22,1.05841207634956e-20
ENSGALG00000015326,-2.45799043747282,7.50430632860037,1.17672714384992e-21,8.4253663499654e-20
ENSGALG00000043672,-2.46284148942368,10.7490010920627,2.43998143256768e-21,1.7022311491615802e-19
ENSGALG00000011434,-3.40877709619456,5.93622507195532,4.22956830069678e-21,2.86263916232234e-19
ENSGALG00000010593,-3.92258551323178,3.90834349643334,1.4275232851224202e-20,9.473183790636799e-19
ENSGALG00000026940,-2.35717717559582,7.01728147465454,1.66628797781732e-20,1.1003971674867399e-18
ENSGALG00000021395,-3.91007944317886,6.66952619423908,2.62729983501596e-20,1.7183551420940898e-18
ENSGALG00000001314,-2.95686403012164,5.97561045616152,3.86226129628428e-20,2.4784057865401497e-18
ENSGALG00000006876,-2.28536991401969,10.394033806243,4.3392058865418e-19,2.6235803058006502e-17
ENSGALG00000029485,-2.39427066101946,6.53967987977062,1.0647382842189199e-18,6.35293842917289e-17
ENSGALG00000013409,-2.80982515565945,4.95393436133841,1.8702429412502e-18,1.07353523091847e-16
ENSGALG00000008409,-2.20243190443358,8.22610830361377,2.6547530910062498e-18,1.4923661590929399e-16
ENSGALG00000048035,-4.33654520122109,4.10907809989339,3.011383265177e-18,1.67211665059053e-16
ENSGALG00000002028,-3.31394009913795,4.17644723487995,4.94350837280779e-18,2.7008629680191597e-16
ENSGALG00000005626,-2.5955204782897,4.75539433334527,8.6213484074791e-18,4.61751274548605e-16
ENSGALG00000032632,-2.21331267814605,6.13336393041886,1.00032961883462e-17,5.31581411508836e-16
ENSGALG00000015770,-2.2774173203992,7.67646140861899,2.01537576935497e-17,1.0464569452788201e-15
ENSGALG00000046992,-3.93823144936634,2.99753757495141,3.0210600112644103e-17,1.5508868072921101e-15
ENSGALG00000016605,-2.11703851036832,6.17523874831482,3.2602418226212504e-17,1.6673808178548702e-15
ENSGALG00000023898,-3.88975382769369,3.22513632714499,3.55036507982167e-17,1.80895754853536e-15
ENSGALG00000029766,-2.26392752737953,7.92780061284734,1.14823925884607e-16,5.59879816392185e-15
ENSGALG00000008518,-2.12190011431055,7.82675273701454,1.38913724224417e-16,6.749222515532011e-15
ENSGALG00000051146,-2.08222401964006,8.12714440275405,1.68568727259348e-16,8.10321189270733e-15
ENSGALG00000003732,-2.04866955678085,7.52088593118479,1.9350688635077e-16,9.23672870847674e-15
ENSGALG00000011099,-2.60404636012063,7.01781273580352,3.7707273547835005e-16,1.77498183164272e-14
ENSGALG00000036547,-2.34664487360822,5.86388341750168,4.53088045478199e-16,2.11089375708405e-14
ENSGALG00000009002,-3.92134116493856,2.93905977913464,4.74992657470516e-16,2.19789119463568e-14
ENSGALG00000039257,-2.6541231329268,5.37399046508917,5.81788072764611e-16,2.6648636167978998e-14
ENSGALG00000002532,-3.4705526363846,5.64240660786687,6.6809864142780895e-16,3.0499375563704404e-14
ENSGALG00000013177,-2.33970829425543,5.59978991654682,7.93044657057673e-16,3.6082205734490204e-14
ENSGALG00000017135,-2.06458078775774,5.70488975567587,1.1173090880808302e-15,5.01645968127116e-14
ENSGALG00000032382,-2.596087304599,4.5591432671681,1.30323224821318e-15,5.8128431162925e-14
ENSGALG00000002112,-2.54432590193334,9.23578185639785,1.4508094030532e-15,6.36671326423732e-14
ENSGALG00000006637,-2.99444439482578,4.47350268157393,1.60268230448228e-15,7.0105755852659e-14
ENSGALG00000006598,-2.29253322423777,5.23541000373974,1.61898731602329e-15,7.056663210365891e-14
ENSGALG00000016325,-2.10592109768288,8.65542655418467,2.09899733361639e-15,9.036316369151081e-14
ENSGALG00000014846,-2.29736237153113,6.15876512485429,3.4903136641324804e-15,1.48847106855355e-13
ENSGALG00000043828,-2.20583290590942,7.58911944913103,3.5750833736650406e-15,1.51512256122552e-13
ENSGALG00000021972,-2.01918840062429,6.07117651137393,6.1799757635179606e-15,2.57102110969108e-13
ENSGALG00000017089,-1.94644052436379,7.4566349076108,6.351494483055781e-15,2.63432106547228e-13
ENSGALG00000002598,-2.11564194912305,5.56898170857121,6.77081370072048e-15,2.79970059527664e-13
ENSGALG00000010535,-3.65022309667387,4.24202644200121,7.4938843773232e-15,3.07996383894577e-13
ENSGALG00000000584,-5.28691001021696,2.65177699032844,8.4673903975836e-15,3.44881374157866e-13
ENSGALG00000007484,-1.96882865683758,5.93599207125703,1.0654475796338601e-14,4.32667130547435e-13
ENSGALG00000047864,-1.92022277322285,7.41382919295296,1.24324234309311e-14,4.98910585116185e-13
ENSGALG00000029912,-3.00858905185365,3.48207034287071,1.24975654589284e-14,5.00049648539007e-13
ENSGALG00000000703,-2.67406916661504,7.25705506272083,1.34871842799351e-14,5.380635042353e-13
ENSGALG00000011893,-2.33427448618433,6.02658085118715,1.49359821516773e-14,5.90665991835516e-13
ENSGALG00000039924,-2.34055727489063,4.96750340762768,1.6509224702693e-14,6.5098983436358e-13
ENSGALG00000035949,-2.2719619393662,4.59770625388424,1.88936612828999e-14,7.40718640036227e-13
ENSGALG00000049402,-3.14505197198468,4.15718160952872,3.1451190546313504e-14,1.21898004613119e-12
ENSGALG00000026229,-4.20760033702693,3.70169504357299,4.74931495754042e-14,1.8251322226660998e-12
ENSGALG00000013828,-3.37748999682387,4.39098086645112,5.6457437618125304e-14,2.1513921046413898e-12
ENSGALG00000033572,-2.09584416708825,6.95630261630739,5.82533462512724e-14,2.20022610418613e-12
ENSGALG00000012426,-1.8282911275738,6.25036993712654,6.1710022887308e-14,2.3190694788921e-12
ENSGALG00000007253,-2.27216811725056,6.64429087748569,6.575124693191e-14,2.45736253643325e-12
ENSGALG00000046226,-2.32416657963157,4.56851026456763,7.927574506113199e-14,2.9466317918350797e-12
ENSGALG00000015704,-1.95070896687277,9.15219002025656,9.161702448784191e-14,3.39607084777276e-12
ENSGALG00000043128,-1.85344528988097,6.27129580577047,9.2423267910168e-14,3.4166471104617498e-12
ENSGALG00000017031,-3.52553570392772,2.95527003296308,9.3355295584879e-14,3.43450693178647e-12
ENSGALG00000004295,-1.99802208112148,7.2134350096848,9.715576240773511e-14,3.56255253853053e-12
