,logFC,logCPM,PValue,QValue
ENSGALG00000048874,13.2105264825337,9.21887016998373,1.74653291363107e-144,2.37598337570371e-140
ENSGALG00000009639,11.6396727167469,7.65851763987529,7.17531372718115e-131,4.88064839722862e-127
ENSGALG00000005759,10.6591748526691,6.68784533744005,1.63912498154569e-93,7.43288541631587e-90
ENSGALG00000028256,10.4338508708793,6.06192976475052,1.17569232698204e-85,3.99852960406591e-82
ENSGALG00000045085,6.89349283324212,13.2014247580558,3.40395954881827e-80,9.26149314042474e-77
ENSGALG00000010915,9.76267945755226,8.19685846977445,3.86299377024703e-77,8.7586945417401e-74
ENSGALG00000007158,5.55710990687578,7.60642913613211,6.26975789568342e-77,1.2184826630411e-73
ENSGALG00000054104,9.81082924026343,5.47219482607297,1.99692807799765e-76,3.395776196635e-73
ENSGALG00000016556,5.61020538424481,7.27610520232823,2.04849255282786e-72,3.09641029874114e-69
ENSGALG00000041192,5.51853789560694,10.2123004354413,5.34717599195643e-71,7.27429821945753e-68
ENSGALG00000032428,5.86807163684709,6.72735971234872,2.76113399725565e-70,3.41476971806053e-67
ENSGALG00000014603,7.16879109052276,6.33809746439476,1.8316253812551e-67,2.07645264054953e-64
ENSGALG00000054396,12.9767623438003,5.11466037719978,4.52612936254443e-66,4.73642029600419e-63
ENSGALG00000037629,5.92118583341621,9.92164951023459,5.31403145232809e-63,5.16372027696224e-60
ENSGALG00000050943,4.75704377079408,8.16689320322462,9.88205774458823e-62,8.96236757049188e-59
ENSGALG00000045596,4.64268680776684,7.07646049575043,2.44290448490106e-60,2.07707953828713e-57
ENSGALG00000030571,4.76600800327652,6.92792945828155,4.93284548666081e-58,3.94743705885492e-55
ENSGALG00000027874,4.8196449652586,5.99540064386891,6.13719772194177e-57,4.63835765607199e-54
ENSGALG00000045199,6.72144855591838,8.20081490352554,1.1477198312616e-56,8.21767399183307e-54
ENSGALG00000015662,9.93907804231331,5.0451802206732,4.38279335924655e-56,2.9811760429595e-53
ENSGALG00000016400,4.74644124487687,11.6052766469552,3.38517180817047e-55,2.19294653706433e-52
ENSGALG00000003624,5.04057937012188,5.81164645721579,7.27082642696226e-55,4.49601466874521e-52
ENSGALG00000014659,5.17079999001714,5.52880414557594,8.56673240638478e-55,5.06703598506342e-52
ENSGALG00000011182,8.38003687342156,4.95332226642213,2.34842591425014e-54,1.33116608906079e-51
ENSGALG00000051068,4.91560169610506,6.5642305486346,3.65546560888161e-54,1.98915816572902e-51
ENSGALG00000010149,4.9491510467409,9.2152228613877,3.8801615646263e-54,2.03021992019909e-51
ENSGALG00000045534,4.50078519589327,7.5333504245428,4.70629216249616e-54,2.37127402142955e-51
ENSGALG00000026970,5.76301332332284,10.2772835083121,5.03154039112103e-54,2.44460983860038e-51
ENSGALG00000008439,-4.83837270451298,7.97403438744927,2.15039123999742e-53,1.008755945825e-50
ENSGALG00000026422,4.81314891962601,9.48037146873093,2.46228719872773e-53,1.11656516838307e-50
ENSGALG00000013057,4.44386387811018,9.17836867443943,2.68718485496546e-53,1.17924073441774e-50
ENSGALG00000046098,4.63920196056517,6.55270200685766,1.40526024261039e-52,5.97411260639741e-50
ENSGALG00000027533,4.47302794998796,6.48047441306392,1.99815875847429e-52,8.23725810614673e-50
ENSGALG00000011190,4.37022219916534,8.4429170862645,5.15055408378843e-52,2.06082758105464e-49
ENSGALG00000023709,6.19206583865325,6.57566665819778,2.10706076689957e-50,8.18984419225764e-48
ENSGALG00000050257,5.60753883510022,5.19053787805268,4.35330536881949e-50,1.64506572881723e-47
ENSGALG00000016759,4.64538435154457,7.23220183194297,4.97246775477792e-50,1.82825544151348e-47
ENSGALG00000033391,5.05433105897964,5.03340101596813,5.71446613227687e-50,2.04577887535512e-47
ENSGALG00000015062,7.20738321355552,4.46730035130763,6.33120162394695e-50,2.20845299723524e-47
ENSGALG00000030661,4.23005804432462,9.31344170381325,1.11515202327077e-49,3.79263203114389e-47
ENSGALG00000021627,8.20213940808182,8.35341740963763,4.08135656243584e-49,1.35421401647262e-46
ENSGALG00000010560,4.63645044521356,9.26039489901924,1.38964180340117e-48,4.5011159746356e-46
ENSGALG00000045478,5.95274847385588,5.37451497627106,2.12395825019566e-48,6.71961117108414e-46
ENSGALG00000043257,10.3015647784335,8.44870543816044,9.86876068806226e-48,3.05124137273634e-45
ENSGALG00000007701,6.43949933116931,4.22766620130096,1.34624832391036e-47,4.06985826632813e-45
ENSGALG00000001558,4.31886832576579,9.6472188100679,1.46664952631301e-46,4.33745655564395e-44
ENSGALG00000001256,4.10740256096397,9.19217017140102,4.30800326780705e-46,1.24693779692015e-43
ENSGALG00000019094,3.89738044593604,7.84006331986373,5.33177166869393e-46,1.511112953769e-43
ENSGALG00000013723,6.70926723404826,10.9450614045552,3.76437385771513e-45,1.04511310123177e-42
ENSGALG00000026152,5.6450071685147,10.6659603633975,8.69684150027111e-45,2.36623663539376e-42
ENSGALG00000032618,6.14068883146915,5.66664522502591,1.79023961198562e-44,4.77537640812792e-42
ENSGALG00000013468,3.91513964298673,5.86146874169752,2.7311913012203e-44,7.14521662726942e-42
ENSGALG00000003932,6.11125488344012,9.21392720570358,4.06562685226753e-44,1.0435620320424e-41
ENSGALG00000035325,4.13926627066614,7.30206410076087,1.14194467597588e-43,2.87685469851406e-41
ENSGALG00000041129,3.79530747121893,6.51922047960037,4.27557103979601e-43,1.05754306227973e-40
ENSGALG00000023821,4.15659882220809,6.84285226232873,6.35273898067942e-43,1.54326180523505e-40
ENSGALG00000016788,5.33791002230739,4.26665982608471,9.98976137862006e-43,2.38422304903065e-40
ENSGALG00000052643,3.79710466849489,8.6609705578166,3.38225187300828e-42,7.9331300828284e-40
ENSGALG00000030291,3.88273904938101,7.70893259988242,7.16928341446205e-42,1.65306663678545e-39
ENSGALG00000014811,4.01495599209831,9.61972409277226,1.93908073546788e-41,4.39654238755084e-39
ENSGALG00000002167,4.35620464286316,7.23632345486681,3.02338304302957e-41,6.74263982252038e-39
ENSGALG00000045511,3.83085581761715,8.32401549357356,7.39561416573513e-41,1.62274088888162e-38
