,logFC,logCPM,PValue,QValue
ENSCPBG00000028031,-4.86362124774726,-2.18270305780096,0.0426105874134617,1.0
ENSCPBG00000016829,-2.10923929180501,1.49007184697196,0.0010095252185955,1.0
ENSCPBG00000027443,-1.18340550328494,3.85796699215641,0.0228932620402354,1.0
ENSCPBG00000011801,-1.33059430862931,3.83604126504028,0.0351247953719836,1.0
ENSCPBG00000028239,-5.11322238343969,-2.06543557036322,0.0328170802327781,1.0
ENSCPBG00000010302,-1.90445383132026,-0.726790976082886,0.0470789137616327,1.0
ENSCPBG00000010041,-5.35422819503425,-1.92294821101833,0.0172735549123646,1.0
ENSCPBG00000021768,-2.5745178129298,-1.21520078907025,0.0170136416326224,1.0
ENSCPBG00000008321,-3.63107269796158,-1.54812815838266,0.0379252212085242,1.0
ENSCPBG00000008217,-2.24004678675986,0.0225410408948608,0.0388339627016901,1.0
ENSCPBG00000004650,-2.28796468703187,-1.73025164304421,0.0451557396622612,1.0
ENSCPBG00000002146,-1.86802517362745,-0.0997723359868806,0.0333541318756528,1.0
ENSCPBG00000006102,-1.62756131127231,0.0341141717370209,0.0330551374468989,1.0
ENSCPBG00000016277,-2.27927532233644,-1.12748162712999,0.0316375680227032,1.0
ENSCPBG00000001669,-1.91673516973939,-0.7071198044829,0.0313147590785518,1.0
ENSCPBG00000005857,-1.41206604343024,5.74049148757309,0.0023501626254175,1.0
ENSCPBG00000003531,-1.4704360629815,0.388338001591443,0.0432912324845656,1.0
ENSCPBG00000017955,-2.15835179458659,-1.00611172244612,0.0294146538614953,1.0
ENSCPBG00000000943,-2.45244636034457,-0.800173116509599,0.010238170507656,1.0
ENSCPBG00000005118,-1.82565434833786,0.477561592224714,0.0122308566533407,1.0
ENSCPBG00000005898,-2.62265578820983,-1.2392751849336,0.0392964180329315,1.0
ENSCPBG00000017460,-1.8108256878501,0.60370795278017,0.038817046682321,1.0
ENSCPBG00000002990,-2.4852510234103,-0.907169620959286,0.0285249325605523,1.0
ENSCPBG00000012647,-1.84706318982175,3.21912614380162,0.0270617540197571,1.0
ENSCPBG00000003961,-1.31948455454714,0.779877641157514,0.0463444690420494,1.0
ENSCPBG00000018134,-1.14839753972111,3.2279358604681,0.0405526469726848,1.0
ENSCPBG00000018394,-2.62684405109214,-1.53198606350815,0.0406870017676303,1.0
ENSCPBG00000019077,-3.21081788133103,-1.73339545123612,0.0293323621045533,1.0
ENSCPBG00000027441,-1.25930917418323,4.45037051989979,0.0076174945708736,1.0
ENSCPBG00000027444,-1.03096761429422,3.21204260292429,0.0451281963527278,1.0
ENSCPBG00000000110,-2.47965501234593,-0.59569083283605,0.0141644119416967,1.0
ENSCPBG00000015775,-1.81821953178541,-0.77095422501343,0.0425112641075146,1.0
ENSCPBG00000018149,-2.80156845547563,-1.42696747427452,0.0116304618843398,1.0
