,logFC,logCPM,PValue,QValue
ENSGALG00010024441,6.30344188464951,7.62674575970554,2.48646055600511e-46,3.2985385735963794e-42
ENSGALG00010010422,3.50902027135473,4.2706670958876,6.76517698343884e-25,4.48734189311498e-21
ENSGALG00010018665,6.79095991711758,6.15094434536512,3.9994037472406505e-24,1.76853633702981e-20
ENSGALG00010009195,4.8594994545309,5.07933280504619,2.0470102498786902e-23,6.78890949372268e-20
ENSGALG00010006134,2.97296654129837,6.25821874090406,6.53366308925947e-21,1.7335114908423202e-17
ENSGALG00010029295,3.48951851221121,5.49300920080053,1.67172606712911e-18,3.6961863344224604e-15
ENSGALG00010004483,4.16439816697069,5.11859670733722,1.98003360910666e-18,3.75244655120128e-15
ENSGALG00010029329,3.4679362695594,4.31392616476785,2.14774102486897e-17,3.56149155448897e-14
ENSGALG00010027200,3.90949840670801,5.79723649280723,3.9680721514666e-17,5.4508747802089204e-14
ENSGALG00010009125,3.22410509581504,7.32320166782905,4.1089060607635503e-17,5.4508747802089204e-14
ENSGALG00010008006,5.91410620766295,2.63026318990322,6.89931215731673e-17,8.32057046172397e-14
ENSGALG00010001911,4.82554173492078,4.07058107625213,1.38864605698321e-16,1.41705989168764e-13
ENSGALG00010022270,5.09258272236618,5.05876878522408,1.2829480506762499e-16,1.41705989168764e-13
ENSGALG00010017380,4.39968782759405,6.42546354405647,4.35692727719798e-16,4.1284998042363197e-13
ENSGALG00010005131,2.53256748705126,4.24177605609706,3.0364975191327504e-15,2.685478405921e-12
ENSGALG00010002669,5.49402877703266,4.88453511317658,5.807351499531471e-15,4.81502031204903e-12
ENSGALG00010021717,2.73135761816579,5.55160734968722,1.52748437798837e-14,1.1919769269643399e-11
ENSGALG00010001313,2.79605712442196,4.18915322962516,2.95085005417191e-14,2.17477648992469e-11
ENSGALG00010010014,3.19523944530478,3.42157960054332,3.12608206708569e-14,2.1826634053662498e-11
ENSGALG00010024571,2.72680713715964,5.35059978010395,3.4306452986154e-14,2.2755470265715897e-11
ENSGALG00010027425,5.67189649944123,1.83659860495983,1.11475949283882e-13,7.042094967618949e-11
ENSGALG00010028912,3.33864679465836,9.11224677385834,2.70828052488815e-13,1.63309315650755e-10
ENSGALG00010023272,6.9860676311579,2.99989772899177,1.89105724368609e-12,1.06211899158941e-09
ENSGALG00010021094,3.12824282351913,3.44766133885279,1.9215178500034497e-12,1.06211899158941e-09
ENSGALG00010015094,3.00997581918618,11.0354689391768,2.2666051312776697e-12,1.20275134686118e-09
ENSGALG00010008126,2.48021638698984,4.21179040419304,5.1276735135279e-12,2.61629680117158e-09
ENSGALG00010012118,2.79394424948722,4.06369376789288,6.85256892444753e-12,3.3668955315452203e-09
ENSGALG00010026128,1.97775154282592,10.0334857228171,9.040437278455159e-12,4.28323003342807e-09
ENSGALG00010011634,6.63395223084487,8.61665141423959,1.2364805991342398e-11,5.65625918210855e-09
ENSGALG00010029562,2.50634879568186,6.40374208074195,1.51491493770119e-11,6.48285856888514e-09
ENSGALG00010002601,1.8721693875439,6.37297086330721,1.98877218868236e-11,8.24470370470629e-09
ENSGALG00010008203,8.61008905513331,0.256073469326197,2.2233762373411098e-11,8.93797247411127e-09
ENSGALG00010005254,2.01644512957276,4.05020782323823,4.3025160464356393e-11,1.6787405256475e-08
ENSGALG00010011749,6.16328075257848,1.93901108174322,1.74426895971076e-10,6.61127771986371e-08
ENSGALG00010029140,2.87226075154861,3.40278753555734,2.26603350866955e-10,8.35033347944729e-08
ENSGALG00010009353,3.78275317459479,3.45075285319189,2.90353554433361e-10,1.04103520354405e-07
ENSGALG00010014054,3.66252538309277,3.34585763759519,3.33979664724931e-10,1.16594058743182e-07
ENSGALG00010027141,4.80316580267444,1.19747288037449,4.08024243134646e-10,1.38791015626262e-07
ENSGALG00010010094,3.55905352452614,3.25853870590407,7.38417629937891e-10,2.44896206968902e-07
ENSGALG00010010547,2.76793385804509,5.34560786331064,8.35754088399404e-10,2.63978898493012e-07
ENSGALG00010011983,3.5690527029573,6.43223707483355,8.94722940575469e-10,2.76032430922655e-07
ENSGALG00010020346,1.95583549895246,4.71626546661613,1.0711249379230901e-09,3.22944168783812e-07
ENSGALG00010012226,4.56102622078504,4.49323723243966,1.2746045849565302e-09,3.75753431645186e-07
ENSGALG00010023110,2.41884850215975,2.96878670513645,1.30407653016689e-09,3.76084331504215e-07
ENSGALG00010007007,1.92443934886965,8.27806517453245,1.46669613754423e-09,4.1398278639706e-07
ENSGALG00010017513,1.75110600503264,4.66418803069072,2.17301811669786e-08,5.88311394614569e-06
ENSGALG00010021090,3.59468354736994,2.70275892040794,2.79461829186829e-08,7.26929534508328e-06
ENSGALG00010012839,1.76227351875424,6.30144324210881,6.8043659939785e-08,1.70314564671922e-05
ENSGALG00010011431,2.09209687771766,6.2872948756135,8.97589965217164e-08,2.2050793478835e-05
ENSGALG00010023603,3.05953620200678,2.01468239249578,1.0890505557719e-07,2.62678994052183e-05
ENSGALG00010023259,3.40730359521589,3.01651683252041,1.61787365729455e-07,3.78982311039998e-05
ENSGALG00010001906,1.85599860167003,5.71610026621467,1.62837266163726e-07,3.78982311039998e-05
ENSGALG00010018489,1.34768055651039,6.04134880062328,2.83310583533804e-07,6.37016644264312e-05
ENSGALG00010007436,1.55752718881101,5.23438535298574,3.37469863903844e-07,7.33913969598097e-05
ENSGALG00010001788,4.77195242384725,-0.43911416967207,4.23222137694088e-07,8.9118490137298e-05
ENSGALG00010016766,1.83352642961122,5.89516017954173,4.9115769218045e-07,9.72492230517291e-05
ENSGALG00010011735,5.51437454182178,0.623234952552174,4.84691083469826e-07,9.72492230517291e-05
ENSGALG00010017668,1.37184526654629,5.22702246681664,5.51770624826079e-07,0.0001076439574844
ENSGALG00010003189,1.22906261758266,6.56675834932272,9.30110772294617e-07,0.0001745586705877
ENSGALG00010018261,1.46688538851609,6.68898740827468,9.19223055961161e-07,0.0001745586705877
ENSGALG00010029591,1.44650503188643,5.95480142392641,1.19766561443791e-06,0.0002206698894601
ENSGALG00010021744,1.24313640192539,7.02549634013685,1.215068390054e-06,0.0002208095515404
ENSGALG00010011538,1.22724121766621,6.99934533288713,1.47620282148062e-06,0.0002646392787805
ENSGALG00010024640,2.56764511186554,5.26041059992117,1.60268564680155e-06,0.0002834830372062
ENSGALG00010013266,1.9640107655432,4.72700741092419,1.75143224703803e-06,0.0003034537256901
ENSGALG00010014821,1.46090461027826,6.21722496991795,2.41272537880587e-06,0.0004103489086569
ENSGALG00010007980,1.95083327104891,5.49847280812778,2.47145847657492e-06,0.0004150173183575
ENSGALG00010027575,1.4643243713336,5.86650933040052,2.53733787840106e-06,0.0004207540536858
ENSGALG00010025688,4.25305866960381,-0.412348570448577,3.03045748676955e-06,0.0004963215928331
ENSGALG00010005295,2.66527079020261,6.23176133244704,3.23993775917876e-06,0.0005241587111373
ENSGALG00010029533,1.85678738226818,3.66180511283311,3.84220403292391e-06,0.0006141045626598
ENSGALG00010012956,1.38948948014715,7.20421300115205,3.9072443785144e-06,0.000617065522921
ENSGALG00010025925,1.36905752857687,7.35316697149354,4.71545525756774e-06,0.0007359438758458
ENSGALG00010028461,1.23215598766356,9.33528386432589,5.81018407660654e-06,0.0008859528960949
ENSGALG00010003522,2.90567337350735,2.77754813726204,7.88557121036247e-06,0.0011887498599621
ENSGALG00010009051,1.28530628500464,5.6939682567894,8.36908627764639e-06,0.0012067858539049
ENSGALG00010014573,1.63560052807278,7.27915548811908,8.24242297993515e-06,0.0012067858539049
ENSGALG00010015804,1.18505401785006,9.76978677541889,8.30224510766746e-06,0.0012067858539049
ENSGALG00010012648,1.26660353018364,5.33609368911776,9.98040918093885e-06,0.0014085117893014
ENSGALG00010024974,1.14140315691188,8.60568233073322,1.14875379893871e-05,0.0016041439891285
ENSGALG00010025032,1.61296901486232,3.24612801358362,1.22645470946087e-05,0.0016925258398523
ENSGALG00010004479,1.79977651335912,3.29582562863323,1.26358530731469e-05,0.0016932043118016
ENSGALG00010015119,1.45399404506501,5.66507925625941,1.3784491054419e-05,0.0018105451319596
ENSGALG00010018460,1.54323170423727,3.46463391168571,1.37192736703432e-05,0.0018105451319596
ENSGALG00010001373,1.4240610339071,4.26134871909729,1.54689423676385e-05,0.0019923397033892
ENSGALG00010027110,1.14957205073678,5.65974976938033,1.93931794299636e-05,0.0024270747011122
ENSGALG00010009037,1.80351485448425,6.85909154675362,2.13139323262849e-05,0.0026180613540786
ENSGALG00010013212,1.62384882533485,2.97838514691489,2.39970746144695e-05,0.002894047198505
ENSGALG00010023744,1.11679493398833,7.85038268768655,2.54439348637266e-05,0.0030408940531729
ENSGALG00010012283,3.00015352020397,5.41320749832513,2.93919872689291e-05,0.003458224584175
ENSGALG00010008071,1.76894837088354,2.87238041317244,3.17867958033407e-05,0.0036352037338544
ENSGALG00010011109,7.33626859645714,-0.984487666083976,3.46027262640329e-05,0.0039234168087065
ENSGALG00010005122,2.52576429379519,2.20996742859923,4.36648005585715e-05,0.00482714370175
